Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths,Health_Expenditure_as_GDP_Percentage
b'South Africa',2005,37004.035,412216.0,54.0,44346.86,94116.0,523.43,6.86
b'South Africa',2006,37832.105,417396.0,54.3,44628.008,96007.0,691.20386,6.88
b'South Africa',2007,37153.957,406120.0,55.0,43069.074,93164.0,585.13116,6.91
b'South Africa',2008,36853.99,386936.0,56.0,42089.977,88891.0,490.1389,7.15
b'South Africa',2009,36412.945,360860.0,57.4,41281.613,80043.0,386.959,7.65
b'South Africa',2010,35755.086,335308.0,58.9,40469.363,69200.0,362.806,7.79
b'South Africa',2011,34633.254,306755.0,60.7,38704.66,61910.0,432.4669,7.94
b'South Africa',2012,33799.45,278456.0,61.8,37262.367,57393.0,511.51132,8.0
b'South Africa',2013,33330.37,257761.0,62.5,36385.9,54969.0,609.19727,8.1
b'South Africa',2014,33633.33,248194.0,63.4,36536.812,53166.0,506.54376,7.87
b'South Korea',2002,16879.602,9932.0,77.5,43455.06,4848.0,298.47507,4.01
b'South Korea',2003,16803.748,9833.0,77.5,43487.445,4356.0,323.9775,4.28
b'South Korea',2004,16626.898,9807.0,78.0,43495.34,3964.0,384.92657,4.27
b'South Korea',2005,16367.663,9976.0,78.5,43094.723,3581.0,402.93918,4.55
b'South Korea',2006,16037.864,10218.0,79.1,42911.01,3280.0,420.88544,4.85
b'South Korea',2007,15863.656,10640.0,79.5,43025.28,3090.0,466.16632,4.95
b'South Korea',2008,15707.477,11138.0,80.0,43144.137,2890.0,570.1571,5.25
b'South Korea',2009,15660.914,11830.0,80.6,43394.242,2668.0,605.9429,5.66
b'South Korea',2010,15833.132,12870.0,80.8,43990.227,2522.0,614.3547,5.82
b'South Korea',2011,16259.711,14019.0,81.2,44359.914,2423.0,641.01953,5.91
b'South Korea',2012,17164.129,15290.0,81.3,45031.477,2321.0,740.06165,6.03
b'South Korea',2013,17943.922,16115.0,81.9,45077.37,2187.0,863.63617,6.15
b'South Korea',2014,18593.488,16796.0,82.4,45236.598,2055.0,927.0052,6.4
b'Spain',2002,15856.448,14542.0,79.8,68782.09,2660.0,2007.078,6.8
b'Spain',2003,15839.968,14946.0,79.8,69319.7,2658.0,2213.8137,7.56
b'Spain',2004,15329.286,14841.0,80.3,68452.85,2664.0,2352.0286,7.66
b'Spain',2005,14922.458,15082.0,80.3,68499.83,2634.0,2279.3662,7.73
b'Spain',2006,14302.151,14729.0,81.0,67444.46,2598.0,2181.3757,7.83
b'Spain',2007,13966.347,14932.0,81.0,67799.016,2560.0,2075.3167,7.92
b'Spain',2008,13576.819,14956.0,81.3,67460.55,2541.0,2008.7422,8.38
b'Spain',2009,13185.774,14641.0,81.6,66729.836,2461.0,2075.1958,9.11
b'Spain',2010,12818.44,14399.0,82.0,65999.9,2331.0,2155.6382,9.12
b'Spain',2011,12730.915,14633.0,82.2,66283.76,2220.0,2253.754,9.17
b'Spain',2012,12661.262,15006.0,82.2,66580.82,2099.0,2362.3691,9.15
b'Spain',2013,12282.719,14913.0,82.7,65644.016,1969.0,2405.83,9.06
b'Spain',2014,12211.662,15310.0,82.9,65849.695,1871.0,2546.064,9.08
b'Sri Lanka',2002,13103.745,9564.0,71.1,11321.58,6914.0,43.65523,4.04
b'Sri Lanka',2003,13594.655,9516.0,71.4,11685.741,6766.0,56.88492,3.65
b'Sri Lanka',2004,13672.849,9243.0,67.1,11610.295,16898.0,53.423492,4.04
b'Sri Lanka',2005,14240.148,9382.0,72.1,11777.041,6384.0,66.014595,3.88
b'Sri Lanka',2006,14459.612,8921.0,72.0,11860.359,6196.0,66.45591,3.85
b'Sri Lanka',2007,14550.394,8696.0,72.0,11849.677,5965.0,87.37772,3.82
b'Sri Lanka',2008,15025.893,8699.0,71.7,12123.839,5699.0,71.11406,3.85
b'Sri Lanka',2009,15144.183,8994.0,69.2,11696.455,10568.0,46.416115,4.06
b'Sri Lanka',2010,15216.662,8585.0,73.2,11810.872,5274.0,64.4939,3.74
b'Sri Lanka',2011,15374.251,8834.0,73.4,12072.401,5074.0,102.8819,3.58
b'Sri Lanka',2012,15098.518,8614.0,73.9,12054.779,4831.0,157.8844,3.31
b'Sri Lanka',2013,14468.733,8485.0,74.2,11570.246,4523.0,166.65292,3.69
b'Sri Lanka',2014,14362.118,8514.0,74.7,11589.604,4169.0,144.27454,3.47
b'Sudan',2002,34978.977,71021.0,59.0,13556.961,110711.0,133.75009,3.3
b'Sudan',2003,34240.414,68434.0,58.2,13600.44,108136.0,143.64291,3.89
b'Sudan',2004,33672.867,65003.0,56.8,13666.536,105385.0,158.7699,4.16
b'Sudan',2005,33423.41,59313.0,57.3,13714.651,102921.0,187.44073,4.09
b'Sudan',2006,32957.22,56253.0,60.3,13763.566,101692.0,234.11542,4.89
b'Sudan',2007,32304.973,52883.0,61.3,13824.644,101657.0,243.71748,5.66
b'Sudan',2008,31661.742,49283.0,61.2,13942.59,103226.0,214.68977,5.42
b'Sudan',2009,31092.275,47165.0,62.6,14082.975,101991.0,189.67363,6.39
b'Sudan',2010,30499.469,45941.0,63.0,14216.268,101973.0,199.28651,5.06
b'Sudan',2011,29948.447,43732.0,63.2,14345.458,101270.0,225.57631,5.62
b'Sudan',2012,29603.824,41529.0,63.8,14538.102,99746.0,238.24223,5.69
b'Sudan',2013,29128.055,39455.0,63.7,14699.715,98615.0,265.44952,6.96
b'Sudan',2014,28818.416,36208.0,64.3,14861.303,97953.0,280.28625,5.68
b'Suriname',2002,304.51398,493.0,65.5,352.05856,379.0,0.25103602,5.33
b'Suriname',2003,295.48724,461.0,65.6,362.9905,367.0,0.25600696,4.89
b'Suriname',2004,283.4886,446.0,66.4,363.3019,356.0,0.15099932,5.46
b'Suriname',2005,270.51035,423.0,67.0,358.40506,345.0,0.11817414,5.24
b'Suriname',2006,262.73364,394.0,67.6,353.0178,336.0,0.1230038,5.86
b'Suriname',2007,258.49112,375.0,68.2,354.56314,327.0,0.13388214,5.22
b'Suriname',2008,258.67725,364.0,68.8,361.2664,317.0,0.124706306,4.75
b'Suriname',2009,258.67773,356.0,69.5,364.12598,308.0,0.14475077,4.98
b'Suriname',2010,260.97028,362.0,69.9,371.7436,301.0,0.15712225,4.7
b'Suriname',2011,262.73602,344.0,69.9,371.15753,293.0,0.2152573,4.41
b'Suriname',2012,269.20453,344.0,69.8,372.2333,285.0,0.35148346,4.28
b'Suriname',2013,289.1917,343.0,69.7,392.92108,278.0,0.33284795,4.49
b'Suriname',2014,309.86804,373.0,69.8,411.98517,271.0,0.33352095,4.52
b'Sweden',2002,1842.3711,3841.0,79.9,14504.899,498.0,148.56334,8.21
b'Sweden',2003,1693.3068,3711.0,80.2,14255.895,497.0,160.26834,8.32
b'Sweden',2004,1560.6993,3587.0,80.5,14106.191,487.0,150.25241,8.13
b'Sweden',2005,1485.4529,3570.0,80.6,13878.006,473.0,153.2302,8.15
b'Sweden',2006,1460.1075,3541.0,80.8,13794.335,461.0,143.25502,8.05
b'Sweden',2007,1457.4521,3574.0,81.0,13661.41,451.0,148.57037,8.0
b'Sweden',2008,1427.8518,3563.0,81.1,13513.1455,441.0,130.02266,8.21
b'Sweden',2009,1422.3496,3575.0,81.4,13443.658,433.0,134.13414,8.77
b'Sweden',2010,1403.1913,3562.0,81.5,13365.156,431.0,138.59311,8.32
b'Sweden',2011,1346.2333,3696.0,81.8,13406.922,426.0,145.66159,10.42
b'Sweden',2012,1235.1871,3758.0,81.7,13375.038,419.0,170.5232,10.74
b'Sweden',2013,1073.4839,3766.0,81.9,13320.931,418.0,169.00081,10.9
b'Sweden',2014,924.27637,3719.0,82.2,13266.448,419.0,159.74573,10.95
b'Switzerland',2002,2563.8975,2363.0,80.4,10321.185,497.0,229.62372,9.88
b'Switzerland',2003,2478.4492,2324.0,80.5,10310.452,481.0,239.08662,10.14
b'Switzerland',2004,2340.0845,2230.0,81.1,10102.849,468.0,237.25478,10.23
b'Switzerland',2005,2250.9885,2187.0,81.2,10044.2705,456.0,211.41428,10.06
b'Switzerland',2006,2203.1099,2123.0,81.5,9957.902,444.0,201.68327,9.58
b'Switzerland',2007,2182.0713,2075.0,81.7,9912.266,434.0,196.80556,9.42
b'Switzerland',2008,2158.3823,2042.0,82.0,9821.108,428.0,188.50282,9.53
b'Switzerland',2009,2166.8728,2050.0,82.0,9854.765,427.0,197.3779,10.14
b'Switzerland',2010,2136.0876,2021.0,82.3,9789.569,425.0,206.124,9.93
b'Switzerland',2011,2084.369,2045.0,82.6,9740.909,425.0,205.11548,10.05
b'Switzerland',2012,2063.52,2115.0,82.6,9782.727,424.0,217.81923,10.14
b'Switzerland',2013,2011.5581,2155.0,82.7,9806.519,422.0,225.99532,10.38
b'Switzerland',2014,1935.4379,2198.0,83.1,9746.488,423.0,242.53891,10.43
b'Syria',2002,7706.025,3969.0,71.9,10083.87,13328.0,158.6363,4.95
b'Syria',2003,7476.6235,3580.0,72.4,9844.622,13052.0,164.09909,5.12
b'Syria',2004,7666.7305,3540.0,72.5,9963.624,12886.0,161.10709,4.48
b'Syria',2005,7778.203,3612.0,72.8,9958.085,12851.0,159.1255,4.11
b'Syria',2006,8054.773,3811.0,73.3,10041.807,12894.0,158.58043,3.78
b'Syria',2007,8510.11,3999.0,73.7,10354.867,13302.0,178.87651,3.72
b'Syria',2008,9242.2705,4258.0,73.6,10986.802,14077.0,205.92207,3.4
b'Syria',2009,9508.866,4338.0,73.9,11076.278,14341.0,207.10306,3.55
b'Syria',2010,9847.717,4481.0,73.9,11256.372,14235.0,198.36954,3.28
b'Syria',2011,10109.356,4565.0,73.3,11502.105,15232.0,200.92416,2.53
b'Syria',2012,10201.313,4484.0,66.8,11689.513,30420.0,209.32477,3.05
b'Tajikistan',2002,7454.167,9551.0,64.8,3712.3472,14708.0,117.18668,4.44
b'Tajikistan',2003,7183.6714,8893.0,65.6,3732.577,13400.0,119.5562,4.7
b'Tajikistan',2004,6979.0596,8253.0,66.0,3782.7297,12298.0,119.24462,4.8
b'Tajikistan',2005,6958.3896,7908.0,66.5,3933.1057,11463.0,120.88733,5.21
b'Tajikistan',2006,6989.8564,7678.0,67.0,4020.4465,10828.0,119.77582,5.03
b'Tajikistan',2007,7057.343,7372.0,67.2,4118.7397,10427.0,145.86958,5.54
b'Tajikistan',2008,7077.9375,7085.0,67.7,4147.3594,10239.0,153.94296,5.91
b'Tajikistan',2009,7067.6426,6899.0,68.0,4138.188,10231.0,144.44331,5.86
b'Tajikistan',2010,7218.974,6708.0,67.7,4233.536,10279.0,130.03197,5.74
b'Tajikistan',2011,7329.087,6481.0,68.1,4299.0947,10306.0,124.47501,5.86
b'Tajikistan',2012,7330.7734,6324.0,68.5,4292.823,10266.0,127.01029,5.98
b'Tajikistan',2013,7276.5547,6177.0,68.9,4275.9873,10263.0,127.049866,6.53
b'Tajikistan',2014,7389.991,6094.0,69.1,4372.179,10282.0,119.19059,6.67
b'Tanzania',2002,44734.742,277937.0,53.9,14445.667,184259.0,12.833507,4.69
b'Tanzania',2003,45125.285,270246.0,54.9,14540.498,177048.0,12.687674,5.34
b'Tanzania',2004,45124.96,264012.0,55.6,14637.368,171154.0,25.583487,5.74
b'Tanzania',2005,44706.625,258120.0,56.3,14700.308,166092.0,45.285835,6.32
b'Tanzania',2006,45190.586,247489.0,56.9,14856.114,161705.0,86.208565,7.6
b'Tanzania',2007,45504.336,231012.0,57.5,14972.062,156476.0,75.553665,6.88
b'Tanzania',2008,45376.902,218433.0,58.1,15052.317,152121.0,54.880386,5.56
b'Tanzania',2009,45902.656,208809.0,58.9,15099.771,147345.0,43.59829,5.06
b'Tanzania',2010,45745.406,201140.0,60.1,15117.389,143610.0,51.004475,5.22
b'Tanzania',2011,45900.87,193850.0,61.0,15251.43,139666.0,69.108505,5.06
b'Tanzania',2012,46632.242,180673.0,62.0,15558.486,136394.0,77.309906,5.02
b'Tanzania',2013,46690.47,166543.0,63.0,15839.142,134808.0,104.953575,4.65
b'Tanzania',2014,46052.164,160551.0,63.9,16063.458,134140.0,108.706795,4.01
b'Thailand',2002,36786.14,69694.0,72.9,49759.11,23131.0,369.943,3.33
b'Thailand',2003,36779.277,68476.0,73.2,49715.64,22076.0,643.52454,3.24
b'Thailand',2004,37489.266,66749.0,73.1,50652.336,22182.0,687.48395,3.14
b'Thailand',2005,37722.082,62917.0,73.8,51222.336,20141.0,696.0075,3.16
b'Thailand',2006,37782.887,57766.0,74.9,51244.844,19182.0,685.1267,3.1
b'Thailand',2007,38033.977,54608.0,75.2,51408.707,18231.0,746.51953,3.19
b'Thailand',2008,38214.777,53567.0,75.5,51696.766,17393.0,777.82935,3.46
b'Thailand',2009,37935.3,53032.0,75.8,51838.37,16523.0,642.70026,3.62
b'Thailand',2010,38738.973,54077.0,76.1,53078.652,15700.0,866.5255,3.39
b'Thailand',2011,38499.203,54667.0,76.4,53373.527,14981.0,1072.018,3.57
b'Thailand',2012,37755.695,56301.0,76.8,53274.215,14253.0,1191.1237,3.52
b'Thailand',2013,36754.953,59818.0,77.1,53165.457,13448.0,1125.8202,3.45
b'Thailand',2014,36475.805,63252.0,77.4,54012.27,12661.0,1059.4243,3.68
b'Togo',2002,5939.3745,32753.0,55.3,1772.8276,25286.0,11.541659,2.9
b'Togo',2003,6003.916,33483.0,55.6,1816.3917,25074.0,11.737462,2.94
b'Togo',2004,6016.265,33979.0,55.6,1820.8951,24787.0,13.375361,3.09
b'Togo',2005,6087.955,34216.0,56.0,1850.1136,24536.0,20.888372,3.3
b'Togo',2006,6161.017,34225.0,56.2,1880.7968,24384.0,31.816614,3.45
b'Togo',2007,6247.474,34571.0,56.5,1923.5458,24333.0,33.406693,3.87
b'Togo',2008,6412.3926,34320.0,56.7,1992.8496,24243.0,28.905277,3.84
b'Togo',2009,6547.2935,33334.0,57.0,2046.3108,24106.0,23.679356,4.08
b'Togo',2010,6609.432,32154.0,57.3,2083.2856,23969.0,29.93558,4.45
b'Togo',2011,6640.035,31062.0,57.9,2099.211,23688.0,37.099937,4.55
b'Togo',2012,6617.525,30633.0,58.1,2098.0127,23235.0,43.55831,4.81
b'Togo',2013,6585.136,30234.0,58.7,2098.0952,22778.0,50.160122,4.94
b'Togo',2014,6596.843,29430.0,58.9,2127.8623,22341.0,53.861668,5.08
b'Tonga',2002,63.690655,75.0,69.3,105.84346,60.0,0.8657564,3.59
b'Tonga',2003,63.304443,75.0,69.5,107.100136,59.0,0.7993916,3.44
b'Tonga',2004,61.346172,74.0,69.7,104.09065,59.0,0.76980454,4.51
b'Tonga',2005,58.411266,69.0,69.8,97.25874,58.0,0.7010633,4.39
b'Tonga',2006,58.62668,70.0,69.9,97.66962,56.0,0.846906,5.47
b'Tonga',2007,59.41502,71.0,70.0,99.02468,54.0,0.8340709,4.73
b'Tonga',2008,60.167046,71.0,70.2,100.17888,53.0,0.851786,6.06
b'Tonga',2009,60.504665,72.0,70.0,102.06529,51.0,0.7760772,3.93
b'Tonga',2010,60.618465,72.0,70.3,101.51059,49.0,0.72397935,4.82
b'Tonga',2011,60.23156,70.0,70.4,101.70669,48.0,0.6689315,3.82
b'Tonga',2012,59.398705,70.0,70.4,101.673645,46.0,0.6443869,4.8
b'Tonga',2013,58.51373,70.0,70.5,101.69838,44.0,0.75781053,3.98
b'Tonga',2014,57.420914,70.0,70.5,101.516335,43.0,0.74182516,5.01
b'Trinidad and Tobago',2002,702.3975,858.0,70.5,960.7966,638.0,2.180634,4.72
b'Trinidad and Tobago',2003,711.03375,797.0,69.7,989.40875,625.0,2.5383904,4.19
b'Trinidad and Tobago',2004,678.5598,697.0,71.1,962.5472,613.0,1.4038361,4.31
b'Trinidad and Tobago',2005,659.9955,677.0,71.3,945.7618,599.0,0.96309114,4.43
b'Trinidad and Tobago',2006,641.9033,645.0,71.3,901.1689,590.0,1.1005253,4.15
b'Trinidad and Tobago',2007,647.43823,597.0,71.7,898.2807,582.0,1.1775162,4.15
b'Trinidad and Tobago',2008,682.15155,606.0,71.5,946.16895,570.0,1.2622826,3.66
b'Trinidad and Tobago',2009,660.1087,581.0,73.1,895.58044,551.0,1.037106,5.49
b'Trinidad and Tobago',2010,662.2242,553.0,72.7,890.2401,533.0,1.0408124,5.08
b'Trinidad and Tobago',2011,659.5283,535.0,73.3,870.85974,518.0,1.1542753,4.72
b'Trinidad and Tobago',2012,661.62604,533.0,73.7,845.6396,503.0,1.332181,4.63
b'Trinidad and Tobago',2013,712.9786,547.0,74.0,871.8127,483.0,1.3619318,4.8
b'Trinidad and Tobago',2014,757.0692,552.0,74.2,899.4059,464.0,1.3484468,4.87
b'Tunisia',2002,5914.489,2493.0,74.1,7986.8716,5247.0,133.67932,5.12
b'Tunisia',2003,5899.5186,2481.0,74.3,8088.9614,4965.0,135.9983,5.21
b'Tunisia',2004,5895.808,2480.0,74.5,8169.0654,4743.0,141.58208,5.2
b'Tunisia',2005,5935.3433,2458.0,74.8,8295.284,4552.0,126.81799,5.15
b'Tunisia',2006,6055.3657,2429.0,74.9,8423.154,4382.0,132.6895,5.13
b'Tunisia',2007,6210.8604,2427.0,75.1,8544.032,4249.0,124.96482,5.18
b'Tunisia',2008,6411.184,2438.0,75.2,8695.975,4161.0,127.59794,5.16
b'Tunisia',2009,6595.4194,2460.0,75.3,8857.484,4118.0,128.52922,5.41
b'Tunisia',2010,6780.3325,2502.0,75.4,9045.569,4127.0,149.72588,5.61
b'Tunisia',2011,6863.8853,2522.0,75.5,9199.053,4193.0,155.69258,6.12
b'Tunisia',2012,6907.4697,2532.0,75.5,9371.978,4262.0,161.63116,6.29
b'Tunisia',2013,6958.9287,2552.0,75.7,9583.172,4303.0,172.1903,6.51
b'Tunisia',2014,6981.5264,2570.0,75.6,9782.222,4327.0,177.13646,6.45
b'Turkey',2002,33480.176,24958.0,72.6,65542.37,53851.0,1760.7849,5.06
b'Turkey',2003,33151.035,21526.0,72.9,65681.05,48558.0,1885.9723,5.01
b'Turkey',2004,32663.98,18120.0,73.2,65549.516,44909.0,1913.81,4.91
b'Turkey',2005,32208.037,16048.0,73.5,65198.48,42052.0,1775.4615,4.89
b'Turkey',2006,33293.945,14702.0,73.8,65902.71,39411.0,2053.4565,5.15
b'Turkey',2007,34972.96,13935.0,74.2,67059.27,36630.0,2272.3757,5.24
b'Turkey',2008,37395.973,13239.0,74.5,69302.42,33888.0,2563.1108,5.22
b'Turkey',2009,40409.695,13319.0,74.8,74767.31,31343.0,2531.5452,5.49
b'Turkey',2010,41818.676,13403.0,75.1,77754.82,28922.0,2491.6707,5.02
b'Turkey',2011,42630.32,13653.0,74.9,80049.625,26769.0,2678.5603,4.65
b'Turkey',2012,43237.203,14131.0,75.7,81040.234,24978.0,2889.872,4.44
b'Turkey',2013,44442.215,15138.0,76.3,82736.336,23486.0,3067.1677,4.37
b'Turkey',2014,45277.883,16255.0,76.6,84719.77,22319.0,2896.4836,4.33
b'Turkmenistan',2002,2985.5784,4372.0,65.4,3591.417,7230.0,30.664604,4.16
b'Turkmenistan',2003,2929.0364,4125.0,65.7,3761.4736,6792.0,31.30699,5.04
b'Turkmenistan',2004,2926.8054,3930.0,66.1,3943.581,6456.0,31.323755,6.26
b'Turkmenistan',2005,3009.9233,3797.0,66.1,4131.539,6201.0,32.001415,5.65
b'Turkmenistan',2006,3042.3274,3601.0,66.5,4073.904,6024.0,30.334202,4.98
b'Turkmenistan',2007,3105.2183,3470.0,66.9,4037.6287,5899.0,33.89803,3.13
b'Turkmenistan',2008,3118.2612,3325.0,67.4,3861.7195,5848.0,32.81453,3.49
b'Turkmenistan',2009,2943.868,3122.0,68.0,3464.7761,5879.0,26.09941,2.85
b'Turkmenistan',2010,2929.962,2930.0,68.3,3347.7463,5990.0,21.183771,3.24
b'Turkmenistan',2011,3062.7239,2799.0,68.6,3393.4224,6148.0,21.252396,3.25
b'Turkmenistan',2012,3175.4517,2647.0,68.7,3432.17,6315.0,22.798616,3.37
b'Turkmenistan',2013,3347.1262,2585.0,68.7,3627.9238,6489.0,24.680227,3.94
b'Turkmenistan',2014,3489.0374,2506.0,68.6,3776.1145,6633.0,24.166904,4.31
b'Tuvalu',2002,7.3201647,11.0,63.6,14.868573,12.0,0.0059728636,12.43
b'Tuvalu',2003,6.975254,11.0,63.6,14.87373,11.0,0.008478003,14.39
b'Tuvalu',2004,6.6379666,11.0,63.7,14.8912735,11.0,0.011613499,9.89
b'Tuvalu',2005,6.341744,11.0,63.8,14.956536,11.0,0.012932524,10.56
b'Tuvalu',2006,6.062108,11.0,63.9,15.065251,10.0,0.018236127,12.27
b'Tuvalu',2007,5.782272,10.0,63.9,15.205895,10.0,0.019921144,10.52
b'Tuvalu',2008,5.496267,10.0,63.9,15.327957,10.0,0.020240348,10.12
b'Tuvalu',2009,5.2299237,9.0,63.9,15.443277,9.0,0.019703668,12.27
b'Tuvalu',2010,5.004431,9.0,64.0,15.5859375,9.0,0.014423068,15.65
b'Tuvalu',2011,4.8008018,9.0,64.0,15.730865,9.0,0.01404492,14.1
b'Tuvalu',2012,4.6039047,9.0,64.0,15.868896,9.0,0.016029153,13.6
b'Tuvalu',2013,4.4227896,9.0,64.0,15.987658,9.0,0.020833842,14.34
b'Tuvalu',2014,4.268868,9.0,64.0,16.1022,9.0,0.024600554,14.69
b'Uganda',2002,30025.129,230029.0,49.6,5701.849,171092.0,23.601324,4.77
b'Uganda',2003,29482.1,225529.0,50.4,5708.108,164698.0,22.86413,4.3
b'Uganda',2004,29803.365,219563.0,51.5,5745.7695,157739.0,29.38691,4.7
b'Uganda',2005,29743.562,207428.0,53.0,5724.1953,150613.0,51.728107,5.81
b'Uganda',2006,29455.676,193727.0,54.4,5706.723,143652.0,89.465416,6.46
b'Uganda',2007,28998.648,185643.0,55.2,5713.0366,137234.0,88.69527,6.11
b'Uganda',2008,28286.482,179040.0,55.8,5683.884,131206.0,63.546333,5.45
b'Uganda',2009,27900.137,172307.0,56.5,5711.4194,126114.0,51.87514,5.79
b'Uganda',2010,28041.03,164879.0,57.1,5728.022,120992.0,61.91405,6.81
b'Uganda',2011,28065.736,154245.0,58.0,5769.8145,116171.0,89.0212,6.7
b'Uganda',2012,28276.291,142450.0,58.8,5846.21,110865.0,97.80817,6.11
b'Uganda',2013,29106.15,128774.0,59.8,5946.955,106152.0,133.55087,5.78
b'Uganda',2014,29539.432,120457.0,60.4,6012.367,102382.0,148.1723,5.34
b'Ukraine',2002,69540.59,21870.0,68.2,132299.02,8522.0,1820.121,5.99
b'Ukraine',2003,69085.98,22282.0,68.2,129915.23,8259.0,1646.4895,6.55
b'Ukraine',2004,69769.64,23092.0,68.4,131449.08,8056.0,1544.0549,6.17
b'Ukraine',2005,70433.04,26393.0,68.2,131970.95,7796.0,1302.2358,6.35
b'Ukraine',2006,67150.0,25503.0,68.7,124226.81,7641.0,1268.3531,6.42
b'Ukraine',2007,67923.05,26397.0,68.8,126977.07,7569.0,1134.9204,6.02
b'Ukraine',2008,67265.65,26529.0,69.1,126324.195,7506.0,1109.9502,5.5
b'Ukraine',2009,61024.434,23219.0,70.2,112167.96,7377.0,929.9677,6.61
b'Ukraine',2010,58893.312,21913.0,70.6,108255.27,6986.0,849.9955,6.81
b'Ukraine',2011,55929.074,21138.0,71.4,104623.26,6624.0,784.77155,6.82
b'Ukraine',2012,54699.992,20922.0,71.6,104931.41,6412.0,725.44116,7.12
b'Ukraine',2013,52704.953,18114.0,71.9,104100.125,6144.0,676.2786,6.94
b'Ukraine',2014,47977.56,18965.0,72.6,97369.805,5815.0,567.28326,7.2
b'United Arab Emirates',2002,1041.077,540.0,74.9,1019.1463,711.0,42.394066,2.72
b'United Arab Emirates',2003,1085.8015,564.0,76.2,1045.8452,724.0,45.60431,2.65
b'United Arab Emirates',2004,1147.6124,594.0,76.5,1092.3208,734.0,48.49339,2.46
b'United Arab Emirates',2005,1187.3236,609.0,76.7,1141.8129,727.0,51.734196,2.32
b'United Arab Emirates',2006,1235.2179,641.0,76.9,1200.4241,730.0,53.823746,2.33
b'United Arab Emirates',2007,1298.5049,668.0,77.1,1251.9725,783.0,71.06947,2.57
b'United Arab Emirates',2008,1388.7896,742.0,77.5,1340.814,882.0,82.6555,2.93
b'United Arab Emirates',2009,1514.5267,816.0,78.0,1479.9211,986.0,85.16472,4.05
b'United Arab Emirates',2010,1635.1896,857.0,78.3,1633.5352,1066.0,78.92229,3.88
b'United Arab Emirates',2011,1779.1313,897.0,78.5,1804.104,1081.0,79.30865,3.67
b'United Arab Emirates',2012,1956.4376,936.0,78.7,1996.2649,1051.0,90.12322,3.34
b'United Arab Emirates',2013,2143.413,971.0,78.9,2213.9011,1017.0,103.76258,3.5
b'United Arab Emirates',2014,2266.2817,980.0,79.0,2413.8762,980.0,108.935455,3.53
b'United Kingdom',2002,27304.51,45021.0,78.2,144369.31,5214.0,793.05334,7.65
b'United Kingdom',2003,26155.965,44032.0,78.3,142031.48,5182.0,838.2189,8.06
b'United Kingdom',2004,24404.705,41930.0,78.9,136758.06,5196.0,848.75385,8.31
b'United Kingdom',2005,23184.281,41123.0,79.1,132960.0,5151.0,867.1628,8.36
b'United Kingdom',2006,22165.877,40252.0,79.4,129810.61,5103.0,829.69147,8.63
b'United Kingdom',2007,21494.182,39868.0,79.5,127162.84,5081.0,953.5607,8.62
b'United Kingdom',2008,20712.006,39563.0,79.7,125070.984,5033.0,771.73413,9.03
b'United Kingdom',2009,19740.744,38662.0,80.2,121234.49,4909.0,740.29095,10.05
b'United Kingdom',2010,18976.04,38729.0,80.4,118833.4,4768.0,642.4543,9.93
b'United Kingdom',2011,18119.047,39362.0,80.8,117077.3,4639.0,603.7109,9.92
b'United Kingdom',2012,17410.254,40647.0,80.9,116432.31,4507.0,724.77997,9.95
b'United Kingdom',2013,16565.922,41621.0,80.9,116044.445,4334.0,783.4831,9.87
b'United Kingdom',2014,15585.533,41891.0,81.2,114209.01,4183.0,835.5479,9.86
b'United States',2002,99743.6,103276.0,77.0,512205.53,40355.0,14061.316,14.0
b'United States',2003,96525.99,102653.0,77.2,507154.88,40046.0,13478.053,14.51
b'United States',2004,92315.52,100533.0,77.6,495704.78,39803.0,13337.412,14.55
b'United States',2005,90805.56,101251.0,77.6,495192.3,39434.0,13961.745,14.58
b'United States',2006,88049.92,100270.0,77.8,489860.06,39306.0,14850.323,14.71
b'United States',2007,83247.59,98956.0,78.1,484575.3,39143.0,14427.342,14.92
b'United States',2008,78860.06,98710.0,78.2,485556.88,38387.0,13592.723,15.21
b'United States',2009,74243.34,97215.0,78.6,481935.78,37114.0,13085.256,16.2
b'United States',2010,70979.21,95716.0,78.8,477588.28,35697.0,13171.293,16.2
b'United States',2011,70549.67,96778.0,78.8,480564.44,34521.0,14580.399,16.14
b'United States',2012,68292.04,97144.0,78.9,481186.38,33766.0,14225.974,16.12
b'United States',2013,66169.586,98676.0,79.0,483704.22,33220.0,13733.256,15.99
b'United States',2014,63519.31,99471.0,79.0,486227.34,32898.0,12679.194,16.2
b'Uruguay',2002,958.28424,1731.0,75.5,5204.6714,969.0,24.259981,9.68
b'Uruguay',2003,936.80945,1809.0,75.8,5253.9917,937.0,25.537613,9.62
b'Uruguay',2004,899.7332,1836.0,76.0,5203.0977,893.0,25.213474,8.3
b'Uruguay',2005,868.8988,1834.0,76.2,5134.192,849.0,29.572962,7.76
b'Uruguay',2006,843.33344,1784.0,76.4,5039.821,797.0,32.08775,7.74
b'Uruguay',2007,869.92694,1899.0,76.5,5202.6245,741.0,33.154327,7.49
b'Uruguay',2008,825.7961,1843.0,76.6,5020.5513,693.0,24.835215,8.13
b'Uruguay',2009,811.68365,1845.0,76.7,4965.125,654.0,24.800076,7.95
