Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths
b'Equatorial Guinea',1995,945.3504,4866.0,51.6,202.74893,4501.0,1.0496209
b'Equatorial Guinea',1996,927.9492,4855.0,51.7,198.11543,4568.0,0.95338
b'Equatorial Guinea',1997,857.01575,4581.0,52.1,181.55988,4625.0,0.86867666
b'Equatorial Guinea',1998,807.3003,4431.0,52.4,169.90132,4665.0,0.83632386
b'Equatorial Guinea',1999,767.78613,4283.0,52.8,159.91434,4688.0,0.9093541
b'Equatorial Guinea',2000,728.8811,4125.0,53.2,150.41678,4701.0,0.5734809
b'Equatorial Guinea',2001,669.8197,3937.0,53.6,141.23729,4729.0,0.38997075
b'Equatorial Guinea',2002,621.73425,3836.0,54.1,132.17363,4758.0,0.30744419
b'Equatorial Guinea',2003,594.29504,3839.0,54.6,129.83546,4784.0,0.4620907
b'Equatorial Guinea',2004,575.8,3798.0,55.0,128.67741,4819.0,0.6901147
b'Equatorial Guinea',2005,563.5814,3804.0,55.5,127.70743,4855.0,1.164581
b'Equatorial Guinea',2006,546.24603,3699.0,56.0,128.6938,4881.0,1.8163489
b'Equatorial Guinea',2007,526.0406,3693.0,56.5,129.58461,4898.0,1.7468538
b'Equatorial Guinea',2008,505.158,3664.0,57.1,130.59991,4916.0,1.1358149
b'Equatorial Guinea',2009,488.3616,3569.0,57.4,132.80444,4932.0,0.9860113
b'Equatorial Guinea',2010,480.77844,3698.0,57.9,134.47542,4943.0,1.3719661
b'Equatorial Guinea',2011,494.83643,3949.0,58.4,141.82187,4953.0,1.9839568
b'Equatorial Guinea',2012,498.55307,4004.0,58.9,146.94356,4945.0,2.2466617
b'Equatorial Guinea',2013,489.42828,3797.0,59.2,150.54616,4942.0,3.0157902
b'Equatorial Guinea',2014,484.687,3738.0,59.6,154.6672,4915.0,3.5942512
b'Eritrea',1990,5032.004,23336.0,49.8,971.97797,16130.0,15.632241
b'Eritrea',1991,4800.441,22566.0,50.6,968.2373,15548.0,15.148829
b'Eritrea',1992,4733.607,22237.0,52.5,1007.17316,13980.0,15.013451
b'Eritrea',1993,4747.44,22183.0,53.2,1058.6168,12688.0,15.540942
b'Eritrea',1994,4793.86,22344.0,54.1,1132.6787,12004.0,16.177128
b'Eritrea',1995,4876.012,22627.0,54.9,1247.3206,11324.0,17.511024
b'Eritrea',1996,4833.4385,22745.0,55.8,1254.0321,11002.0,16.621902
b'Eritrea',1997,4802.5674,22685.0,56.3,1257.9845,10674.0,17.597244
b'Eritrea',1998,4735.624,22808.0,49.2,1239.4438,10051.0,18.319178
b'Eritrea',1999,4731.276,22514.0,43.4,1243.5411,9489.0,21.384052
b'Eritrea',2000,4748.791,22392.0,56.1,1254.1287,9017.0,20.233921
b'Eritrea',2001,4801.568,22701.0,58.3,1262.3118,8576.0,19.292093
b'Eritrea',2002,4981.876,22301.0,58.8,1319.9059,8276.0,18.700981
b'Eritrea',2003,5051.0015,22382.0,59.4,1336.4067,8055.0,20.22323
b'Eritrea',2004,5183.1406,21959.0,59.9,1349.6891,7932.0,21.106714
b'Eritrea',2005,5233.0874,21824.0,60.6,1354.8884,7822.0,23.350706
b'Eritrea',2006,5276.688,21605.0,61.6,1365.402,7607.0,28.061121
b'Eritrea',2007,5329.0137,21340.0,62.1,1373.0631,7341.0,33.288956
b'Eritrea',2008,5378.9507,21076.0,62.6,1388.7402,7065.0,33.163715
b'Eritrea',2009,5361.145,21044.0,63.3,1397.0249,6888.0,28.756317
b'Eritrea',2010,5393.925,20930.0,63.8,1400.0063,6691.0,27.423834
b'Eritrea',2011,5385.413,20669.0,64.4,1403.8473,6480.0,28.675413
b'Eritrea',2012,5378.593,20137.0,64.8,1410.8784,6277.0,29.995579
b'Eritrea',2013,5380.3813,19508.0,65.1,1409.4727,6047.0,31.271091
b'Eritrea',2014,5352.8857,18949.0,65.6,1405.368,5837.0,32.98936
b'Estonia',1990,1169.8246,344.0,69.8,3504.2476,523.0,7.023209
b'Estonia',1991,1165.3615,363.0,69.7,3620.867,485.0,8.501928
b'Estonia',1992,1106.4042,374.0,69.3,3592.455,448.0,9.307385
b'Estonia',1993,1138.912,430.0,68.6,3880.7537,403.0,9.031021
b'Estonia',1994,1161.8936,502.0,67.9,4153.617,359.0,7.650707
b'Estonia',1995,1050.3663,512.0,68.7,3885.6953,324.0,7.821766
b'Estonia',1996,892.70966,461.0,70.1,3350.6401,294.0,7.8810782
b'Estonia',1997,845.8974,463.0,70.7,3315.3926,265.0,7.4457765
b'Estonia',1998,845.3851,489.0,70.2,3447.8364,239.0,7.079738
b'Estonia',1999,771.3179,461.0,71.1,3224.4517,217.0,5.750279
b'Estonia',2000,741.6084,460.0,71.3,3146.6326,198.0,7.0873833
b'Estonia',2001,741.9544,473.0,71.4,3241.888,183.0,8.323972
b'Estonia',2002,700.9883,442.0,71.9,3131.6929,166.0,9.556941
b'Estonia',2003,667.401,410.0,72.2,3010.1465,152.0,9.0041895
b'Estonia',2004,632.53436,395.0,72.6,2939.3723,141.0,8.376489
b'Estonia',2005,599.68646,371.0,73.2,2820.192,132.0,9.038008
b'Estonia',2006,575.10455,370.0,73.5,2798.7424,123.0,8.915665
b'Estonia',2007,558.972,354.0,73.6,2830.9832,117.0,8.727402
b'Estonia',2008,504.02325,326.0,74.4,2610.5366,110.0,6.7925177
b'Estonia',2009,467.82114,320.0,75.2,2507.6877,102.0,7.9057794
b'Estonia',2010,420.7817,293.0,75.7,2327.005,94.0,8.666611
b'Estonia',2011,401.0407,313.0,76.5,2337.4011,87.0,9.783312
b'Estonia',2012,361.95108,310.0,76.5,2312.5813,77.0,9.43178
b'Estonia',2013,311.5467,310.0,77.1,2197.2322,71.0,8.836273
b'Estonia',2014,276.395,319.0,77.1,2263.1416,65.0,8.588955
b'Eswatini',1990,856.68536,2535.0,63.1,276.4162,2583.0,2.4714427
b'Eswatini',1991,850.3771,2542.0,62.7,278.43454,2594.0,2.796907
b'Eswatini',1992,838.19885,2651.0,61.7,277.27023,2691.0,2.65733
b'Eswatini',1993,824.8952,2825.0,60.2,276.67032,2848.0,2.742483
b'Eswatini',1994,825.8962,3216.0,58.3,285.03372,3051.0,2.5035071
b'Eswatini',1995,841.6817,3802.0,56.1,299.0246,3213.0,2.5043848
b'Eswatini',1996,861.1384,4681.0,53.9,318.18726,3380.0,2.4527884
b'Eswatini',1997,868.1244,5560.0,52.0,327.84875,3588.0,2.5111957
b'Eswatini',1998,894.68536,6731.0,50.3,347.98422,3763.0,2.738149
b'Eswatini',1999,926.2094,7969.0,48.7,365.65747,3918.0,3.0886881
b'Eswatini',2000,975.6276,9341.0,47.3,391.31674,4068.0,2.4416244
b'Eswatini',2001,1014.66895,10663.0,46.0,414.6167,4179.0,2.4174356
b'Eswatini',2002,1046.8629,11678.0,44.5,432.86942,4233.0,1.9345737
b'Eswatini',2003,1068.0552,12647.0,43.3,447.30856,4292.0,2.5015032
b'Eswatini',2004,1085.6678,13360.0,42.5,455.19864,4334.0,4.887305
b'Eswatini',2005,1095.4049,13360.0,42.1,453.38306,4356.0,7.235481
b'Eswatini',2006,1082.195,12781.0,43.1,443.22208,4029.0,10.544544
b'Eswatini',2007,1073.1149,12258.0,43.6,437.74707,3896.0,8.355573
b'Eswatini',2008,1064.4906,11813.0,44.2,434.694,3878.0,6.789801
b'Eswatini',2009,1050.5769,11297.0,44.6,428.70334,3697.0,4.684468
b'Eswatini',2010,1015.8913,10284.0,46.6,416.1277,3331.0,3.4809356
b'Eswatini',2011,975.41583,9252.0,48.2,402.90082,2898.0,6.2007055
b'Eswatini',2012,951.8807,8692.0,49.8,394.88297,2678.0,8.977232
b'Eswatini',2013,925.6068,8079.0,51.5,385.03262,2582.0,13.795153
b'Eswatini',2014,893.16125,7364.0,53.0,374.79474,2563.0,8.453714
b'Ethiopia',1990,125109.11,476545.0,44.6,13740.596,551152.0,335.43408
b'Ethiopia',1991,126014.38,486666.0,46.1,13718.108,553774.0,323.26465
b'Ethiopia',1992,127618.29,492786.0,46.9,13648.996,556573.0,321.73026
b'Ethiopia',1993,127508.95,500311.0,47.4,13478.521,555400.0,322.05307
b'Ethiopia',1994,127388.71,510655.0,47.9,13243.015,550670.0,321.0065
b'Ethiopia',1995,126773.34,517767.0,48.3,12994.338,543412.0,314.92447
b'Ethiopia',1996,124976.41,520542.0,48.9,12508.013,535680.0,270.04974
b'Ethiopia',1997,123367.27,519725.0,49.5,12030.42,526702.0,275.8392
b'Ethiopia',1998,121951.96,515184.0,49.9,11568.014,515363.0,279.54758
b'Ethiopia',1999,120423.24,509497.0,49.4,11057.141,503589.0,304.9204
b'Ethiopia',2000,117331.31,504908.0,50.5,10536.444,490820.0,228.47104
b'Ethiopia',2001,113969.125,491332.0,51.0,9985.253,476965.0,194.72197
b'Ethiopia',2002,111359.516,473857.0,51.5,9480.076,461493.0,165.93213
b'Ethiopia',2003,108410.46,461609.0,52.5,9083.345,443442.0,183.78902
b'Ethiopia',2004,105135.945,444500.0,53.2,8751.413,424426.0,210.62535
b'Ethiopia',2005,103758.86,416767.0,54.0,8433.061,405531.0,275.25403
b'Ethiopia',2006,100914.75,393905.0,55.1,8168.987,386493.0,381.11044
b'Ethiopia',2007,98417.15,365649.0,56.4,7897.63,367539.0,405.61108
b'Ethiopia',2008,95572.18,340034.0,57.6,7661.6587,348725.0,333.73248
b'Ethiopia',2009,92116.695,320059.0,58.8,7453.2397,329458.0,246.33864
b'Ethiopia',2010,88650.09,301286.0,59.7,7327.696,311655.0,258.24728
b'Ethiopia',2011,86734.234,280789.0,60.7,7289.91,295717.0,318.9635
b'Ethiopia',2012,84393.336,267523.0,61.5,7299.334,279823.0,366.08493
b'Ethiopia',2013,82201.97,257766.0,62.4,7297.319,264094.0,408.31717
b'Ethiopia',2014,81795.875,244147.0,62.9,7367.083,250357.0,428.06366
b'Europe & Central Asia (WB)',1990,745765.0,397268.0,,1629328.1,,22757.664
b'Europe & Central Asia (WB)',1991,746046.5,394284.0,,1644149.5,,22946.84
b'Europe & Central Asia (WB)',1992,751071.4,400306.0,,1676472.1,,22183.846
b'Europe & Central Asia (WB)',1993,778063.06,421221.0,,1752751.1,,23472.584
b'Europe & Central Asia (WB)',1994,790734.7,436366.0,,1793059.8,,23721.963
b'Europe & Central Asia (WB)',1995,781198.4,441698.0,,1782948.9,,24717.633
b'Europe & Central Asia (WB)',1996,755592.44,434510.0,,1737291.0,,23157.715
b'Europe & Central Asia (WB)',1997,731174.06,419149.0,,1693118.8,,22346.451
b'Europe & Central Asia (WB)',1998,707348.3,408622.0,,1662067.1,,21517.285
b'Europe & Central Asia (WB)',1999,704870.2,414477.0,,1680728.4,,21420.426
b'Europe & Central Asia (WB)',2000,693831.9,410865.0,,1676375.9,,20402.84
b'Europe & Central Asia (WB)',2001,682170.0,399338.0,,1667559.9,,19698.27
b'Europe & Central Asia (WB)',2002,680391.06,398189.0,,1680366.2,,22404.42
b'Europe & Central Asia (WB)',2003,671403.9,396418.0,,1679058.0,,22906.48
b'Europe & Central Asia (WB)',2004,649095.9,384708.0,,1642986.0,,22593.027
b'Europe & Central Asia (WB)',2005,646921.56,391137.0,,1651742.9,,21114.6
b'Europe & Central Asia (WB)',2006,624839.0,375845.0,,1594110.1,,20778.914
b'Europe & Central Asia (WB)',2007,618301.0,369558.0,,1575405.1,,20822.89
b'Europe & Central Asia (WB)',2008,618124.06,367393.0,,1576746.6,,20322.537
b'Europe & Central Asia (WB)',2009,606019.7,357727.0,,1545722.0,,20126.055
b'Europe & Central Asia (WB)',2010,600689.56,354952.0,,1542066.1,,19840.719
b'Europe & Central Asia (WB)',2011,581219.6,351448.0,,1512005.1,,20144.22
b'Europe & Central Asia (WB)',2012,564819.9,353303.0,,1504455.1,,20934.285
b'Europe & Central Asia (WB)',2013,543210.4,351603.0,,1491920.4,,21352.748
b'Europe & Central Asia (WB)',2014,523760.03,355314.0,,1487047.0,,21355.54
b'European Region (WHO)',1990,751287.9,399040.0,,1639113.0,,22963.916
b'European Region (WHO)',1991,751755.94,396015.0,,1654269.5,,23159.053
b'European Region (WHO)',1992,757142.9,402055.0,,1687130.8,,22404.988
b'European Region (WHO)',1993,784225.6,422883.0,,1763520.6,,23700.297
b'European Region (WHO)',1994,796966.3,437940.0,,1803926.8,,23946.51
b'European Region (WHO)',1995,787539.5,443293.0,,1793994.6,,24934.592
b'European Region (WHO)',1996,761945.94,436089.0,,1748362.0,,23355.748
b'European Region (WHO)',1997,737555.7,420777.0,,1704239.1,,22543.215
b'European Region (WHO)',1998,713785.0,410292.0,,1673314.5,,21705.438
b'European Region (WHO)',1999,711238.9,416156.0,,1691906.6,,21613.09
b'European Region (WHO)',2000,700149.5,412563.0,,1687515.5,,20580.92
b'European Region (WHO)',2001,688480.3,401020.0,,1678689.2,,19887.113
b'European Region (WHO)',2002,686767.0,399908.0,,1691652.1,,22616.398
b'European Region (WHO)',2003,677739.5,398180.0,,1690293.1,,23147.826
b'European Region (WHO)',2004,655278.94,386474.0,,1654048.1,,22832.965
b'European Region (WHO)',2005,653115.1,392964.0,,1662872.6,,21348.64
b'European Region (WHO)',2006,631086.0,377721.0,,1605327.1,,21009.732
b'European Region (WHO)',2007,624670.06,371553.0,,1586731.0,,21068.574
b'European Region (WHO)',2008,624378.25,369422.0,,1587835.6,,20566.482
b'European Region (WHO)',2009,612252.94,359778.0,,1556774.8,,20362.379
b'European Region (WHO)',2010,606895.2,357056.0,,1553140.5,,20070.768
b'European Region (WHO)',2011,587399.06,353667.0,,1523086.4,,20374.334
b'European Region (WHO)',2012,570982.44,355621.0,,1515591.8,,21165.557
b'European Region (WHO)',2013,549221.25,353989.0,,1502980.5,,21584.877
b'European Region (WHO)',2014,529741.8,357780.0,,1498197.4,,21586.188
b'Fiji',1990,583.204,540.0,65.5,738.02203,897.0,0.41257372
b'Fiji',1991,579.93756,534.0,65.6,740.5165,864.0,0.39493737
b'Fiji',1992,574.741,523.0,65.8,741.76807,827.0,0.46738052
b'Fiji',1993,577.9502,524.0,65.9,747.1569,788.0,0.48075503
b'Fiji',1994,581.62836,523.0,66.1,752.3536,752.0,0.4903314
b'Fiji',1995,589.92194,516.0,66.3,758.01697,720.0,0.47613117
b'Fiji',1996,604.3388,518.0,66.4,769.1228,692.0,0.45933357
b'Fiji',1997,613.4521,515.0,66.4,773.1414,667.0,0.49502128
b'Fiji',1998,601.302,494.0,66.7,745.8886,644.0,0.4371573
b'Fiji',1999,641.3275,504.0,66.8,795.7094,627.0,0.3827651
b'Fiji',2000,663.5928,507.0,66.3,816.8238,613.0,0.22110789
b'Fiji',2001,644.7315,499.0,66.3,798.7805,605.0,0.18669993
b'Fiji',2002,632.9647,494.0,65.7,778.1723,600.0,0.21079502
b'Fiji',2003,645.6866,506.0,66.2,793.8596,600.0,0.28124952
b'Fiji',2004,625.2695,497.0,66.4,769.69775,601.0,0.38681984
b'Fiji',2005,640.7921,500.0,66.6,798.4327,601.0,0.4086787
b'Fiji',2006,655.3568,505.0,66.9,824.26904,604.0,0.6013489
b'Fiji',2007,670.83417,501.0,66.8,843.24274,609.0,0.5915991
b'Fiji',2008,682.8174,501.0,66.9,855.0079,605.0,0.6457016
b'Fiji',2009,667.09143,496.0,67.1,832.433,597.0,0.59819317
b'Fiji',2010,668.51654,498.0,67.3,846.0367,587.0,0.50226915
b'Fiji',2011,667.67957,501.0,67.5,855.6055,574.0,0.49059406
b'Fiji',2012,663.09564,495.0,67.6,865.11035,566.0,0.5786106
b'Fiji',2013,656.00934,491.0,67.4,873.50977,565.0,0.7665546
b'Fiji',2014,651.7296,488.0,67.4,883.54895,569.0,0.8916512
b'Finland',1990,1389.2776,2921.0,75.0,8886.268,549.0,20.078926
b'Finland',1991,1334.5695,2950.0,75.4,8622.292,533.0,25.816319
b'Finland',1992,1300.7515,3052.0,75.6,8478.509,513.0,30.98215
b'Finland',1993,1258.1721,3159.0,75.9,8257.748,489.0,37.239273
b'Finland',1994,1168.8807,3088.0,76.6,7853.3535,464.0,33.517338
b'Finland',1995,1145.7573,3152.0,76.6,7789.4067,439.0,41.772587
b'Finland',1996,1105.7467,3266.0,76.9,7637.419,412.0,45.889393
b'Finland',1997,1068.5111,3256.0,77.1,7504.0957,390.0,50.48145
b'Finland',1998,1023.4041,3240.0,77.3,7378.2983,369.0,52.359577
b'Finland',1999,978.4149,3220.0,77.5,7205.3726,352.0,52.174232
b'Finland',2000,940.3564,3110.0,77.7,7036.886,339.0,52.1177
b'Finland',2001,897.4446,2824.0,78.1,6877.5425,326.0,53.051117
b'Finland',2002,869.4772,2578.0,78.3,6772.7017,314.0,56.7346
b'Finland',2003,835.1307,2245.0,78.5,6661.8843,306.0,58.81885
b'Finland',2004,794.101,1849.0,78.8,6542.15,299.0,54.474274
b'Finland',2005,773.2795,1509.0,79.0,6464.6763,291.0,58.44862
b'Finland',2006,753.6129,1269.0,79.4,6400.866,282.0,52.89264
b'Finland',2007,753.2164,1136.0,79.4,6416.1064,271.0,50.262962
b'Finland',2008,745.34814,1010.0,79.7,6381.9287,260.0,42.929173
b'Finland',2009,751.4627,941.0,79.8,6415.287,250.0,46.608322
b'Finland',2010,752.04364,884.0,80.0,6440.3306,241.0,49.001305
b'Finland',2011,714.6405,840.0,80.4,6403.641,229.0,48.84292
b'Finland',2012,651.233,811.0,80.5,6404.4316,219.0,53.761955
b'Finland',2013,566.0062,792.0,80.9,6425.11,209.0,52.99267
b'Finland',2014,480.15726,786.0,81.0,6411.891,199.0,49.334126
b'France',1990,24269.33,25762.0,76.8,85667.63,8303.0,1345.3054
b'France',1991,23530.514,27105.0,77.0,85078.055,7907.0,1234.0798
b'France',1992,22810.387,28189.0,77.3,84618.43,7413.0,1074.5691
b'France',1993,22532.021,29342.0,77.3,84670.22,6806.0,1111.3063
b'France',1994,22024.234,29872.0,77.8,83764.52,6253.0,1186.7413
b'France',1995,21977.094,30402.0,77.9,83931.54,5875.0,1321.656
b'France',1996,21836.574,29800.0,78.1,84084.836,5588.0,1330.9702
b'France',1997,21327.162,27679.0,78.4,83126.414,5328.0,1275.8257
b'France',1998,21291.006,27425.0,78.6,83933.65,5176.0,1255.4167
b'France',1999,20849.738,27076.0,78.8,83458.76,5102.0,1074.2502
b'France',2000,20214.373,26195.0,79.0,81847.6,5047.0,971.46606
b'France',2001,19766.207,25246.0,79.2,81177.88,4948.0,889.9902
b'France',2002,19761.465,25106.0,79.4,80986.586,4769.0,1178.6698
b'France',2003,19405.58,24814.0,79.4,80534.61,4586.0,1181.7483
b'France',2004,18334.756,23445.0,80.3,77533.48,4434.0,1157.4587
b'France',2005,18039.805,23398.0,80.3,77369.74,4307.0,1022.67114
b'France',2006,17798.355,22905.0,80.7,76557.2,4238.0,962.7505
b'France',2007,17818.777,22857.0,81.0,76445.58,4172.0,925.06335
b'France',2008,18052.205,23081.0,81.0,76954.28,4106.0,872.1179
b'France',2009,18328.053,23158.0,81.2,77649.375,4054.0,936.0085
b'France',2010,18283.297,22926.0,81.4,77654.88,4004.0,975.62024
b'France',2011,17960.248,22819.0,81.8,77919.68,3949.0,965.36786
b'France',2012,17451.63,23384.0,81.8,78486.0,3891.0,1000.87427
b'France',2013,16516.148,23454.0,82.0,78403.96,3857.0,1055.9183
b'France',2014,15453.321,23159.0,82.5,77661.51,3845.0,1129.4562
b'G20',1990,4296582.0,5683077.0,,4734586.0,,181050.94
b'G20',1991,4291964.5,5656508.0,,4815939.5,,183694.33
b'G20',1992,4292312.5,5626463.0,,4907104.5,,190990.98
b'G20',1993,4298528.0,5451368.0,,5041867.0,,198043.69
b'G20',1994,4277433.5,5278820.0,,5117652.0,,207199.25
b'G20',1995,4234733.0,5155954.0,,5144721.0,,212839.19
b'G20',1996,4222167.0,5019799.0,,5165761.5,,217938.02
b'G20',1997,4242898.5,4966937.0,,5211307.0,,230370.0
b'G20',1998,4223181.0,4919197.0,,5251204.5,,231940.73
b'G20',1999,4207981.0,4867441.0,,5311857.5,,244208.3
b'G20',2000,4226507.0,4814805.0,,5388840.0,,240108.19
b'G20',2001,4241124.5,4739550.0,,5437860.0,,243803.75
b'G20',2002,4262371.0,4674701.0,,5502599.5,,245006.98
b'G20',2003,4252323.0,4599247.0,,5541115.0,,255092.05
b'G20',2004,4207889.0,4506081.0,,5520177.5,,261961.23
b'G20',2005,4219759.5,4486207.0,,5558085.5,,267435.53
b'G20',2006,4188782.8,4415910.0,,5481510.5,,281119.9
b'G20',2007,4189904.8,4338650.0,,5473072.5,,291047.22
b'G20',2008,4237761.0,4267043.0,,5536082.5,,300059.5
b'G20',2009,4219408.5,4100198.0,,5546377.5,,281778.84
b'G20',2010,4241735.5,3988192.0,,5592851.0,,276671.94
b'G20',2011,4269175.5,3911406.0,,5615394.5,,275612.7
b'G20',2012,4278864.5,3787659.0,,5647109.0,,268502.5
b'G20',2013,4296608.5,3706009.0,,5675374.5,,265387.7
b'G20',2014,4286600.0,3612626.0,,5703321.5,,262368.8
b'Gabon',1990,1163.767,4303.0,60.3,385.68497,3781.0,1.1327739
b'Gabon',1991,1133.6417,4266.0,60.4,383.8994,3808.0,1.1880548
b'Gabon',1992,1110.9806,4334.0,60.5,386.1917,3845.0,1.0935782
b'Gabon',1993,1088.8848,4519.0,60.7,386.03485,3881.0,1.1486723
b'Gabon',1994,1081.7748,4665.0,60.7,391.51022,3914.0,1.0797337
b'Gabon',1995,1081.1809,4705.0,60.7,402.98383,3935.0,1.1242878
b'Gabon',1996,1073.938,4984.0,60.6,405.28934,3959.0,0.9264859
b'Gabon',1997,1053.6707,4998.0,60.7,402.81262,3987.0,0.88571846
b'Gabon',1998,1040.1184,5195.0,60.8,402.21225,4017.0,0.83309597
b'Gabon',1999,1027.9014,5492.0,60.8,398.41113,4036.0,0.97821814
b'Gabon',2000,1026.0907,5683.0,61.1,404.32758,4050.0,0.49536118
b'Gabon',2001,1016.2402,5803.0,61.3,410.10703,4055.0,0.3373059
b'Gabon',2002,988.69965,5809.0,61.3,409.33884,4048.0,0.21584997
b'Gabon',2003,980.82965,5850.0,61.7,417.65366,4036.0,0.42624977
b'Gabon',2004,968.32043,5754.0,61.8,421.80252,4019.0,0.92981017
b'Gabon',2005,949.8808,5355.0,62.0,422.167,4004.0,1.7713051
b'Gabon',2006,948.61304,5117.0,62.4,429.99924,3994.0,2.8892982
b'Gabon',2007,939.0039,5006.0,62.6,440.14056,3969.0,2.8756824
b'Gabon',2008,938.6418,5003.0,63.1,453.48917,3950.0,1.8478217
b'Gabon',2009,923.84845,4921.0,63.3,457.77798,3941.0,1.5140717
b'Gabon',2010,904.6805,4856.0,63.9,453.9638,3922.0,1.7411889
b'Gabon',2011,907.2326,4784.0,64.0,459.56985,3911.0,2.367162
b'Gabon',2012,899.5884,4557.0,64.6,463.4263,3871.0,2.7618558
b'Gabon',2013,894.0639,4288.0,64.8,467.23755,3803.0,3.6399622
b'Gabon',2014,897.6212,4104.0,65.0,473.27637,3757.0,4.4604545
b'Gambia',1990,1428.5004,5103.0,51.3,320.04425,8258.0,2.8437138
b'Gambia',1991,1462.4929,5183.0,52.1,331.8482,8285.0,2.9353154
b'Gambia',1992,1505.957,5207.0,52.9,349.3122,8308.0,3.0024564
b'Gambia',1993,1493.9872,5410.0,53.7,349.1022,8308.0,2.8838208
b'Gambia',1994,1496.1228,5601.0,54.7,358.4383,8284.0,2.6829925
b'Gambia',1995,1585.3488,5460.0,55.5,394.21808,8233.0,2.8230546
b'Gambia',1996,1527.3733,5847.0,56.0,384.89688,8145.0,2.907232
b'Gambia',1997,1545.9652,6213.0,56.1,399.33237,8045.0,3.4783707
b'Gambia',1998,1589.7588,5957.0,56.6,425.1812,7950.0,4.1754913
b'Gambia',1999,1654.6896,5828.0,56.8,459.52496,7833.0,4.832705
b'Gambia',2000,1605.2045,6204.0,56.9,447.01645,7689.0,3.7589016
b'Gambia',2001,1595.1224,6388.0,57.0,449.00076,7550.0,3.162659
b'Gambia',2002,1627.9963,6442.0,57.1,464.5903,7403.0,2.871416
b'Gambia',2003,1673.6927,6393.0,57.6,485.8215,7253.0,3.338912
b'Gambia',2004,1813.8788,5960.0,58.1,526.2221,7117.0,4.41122
b'Gambia',2005,1853.1912,5873.0,58.4,542.5374,6999.0,5.7045965
b'Gambia',2006,1843.753,5959.0,59.1,541.92755,6894.0,7.506983
b'Gambia',2007,1855.5165,5984.0,59.4,547.0494,6796.0,7.665434
b'Gambia',2008,1822.487,6143.0,60.1,533.29596,6689.0,6.077955
b'Gambia',2009,1838.4471,6024.0,60.4,544.0327,6582.0,6.0160246
b'Gambia',2010,1828.5422,5983.0,60.7,539.7011,6474.0,7.230199
b'Gambia',2011,1742.7877,6288.0,61.5,507.6756,6358.0,7.9527144
b'Gambia',2012,1765.0388,6153.0,62.1,513.656,6243.0,8.254842
b'Gambia',2013,1797.5054,6068.0,62.1,527.89703,6108.0,10.6540575
b'Gambia',2014,1884.9327,5706.0,62.3,563.8195,5955.0,12.189874
b'Georgia',1990,8907.36,2709.0,68.4,9480.13,5116.0,65.651215
b'Georgia',1991,9037.459,2556.0,68.2,9604.568,4975.0,56.498077
b'Georgia',1992,9136.183,2415.0,67.8,9593.401,4613.0,50.11931
b'Georgia',1993,8835.837,2201.0,67.7,9133.299,4234.0,48.57757
b'Georgia',1994,8857.739,2033.0,68.6,9102.65,3875.0,46.92522
b'Georgia',1995,8052.119,1869.0,68.9,8443.957,3546.0,42.257694
b'Georgia',1996,7598.3853,1747.0,69.0,8062.1396,3247.0,37.118835
b'Georgia',1997,7765.351,1675.0,69.1,8220.243,2961.0,37.356247
b'Georgia',1998,8014.085,1612.0,69.1,8423.566,2683.0,40.51693
b'Georgia',1999,8196.197,1567.0,69.3,8459.481,2405.0,45.151463
b'Georgia',2000,8295.9375,1537.0,69.6,8441.46,2152.0,50.716362
b'Georgia',2001,8143.8276,1440.0,69.6,8297.891,1920.0,50.617435
b'Georgia',2002,8274.559,1364.0,70.0,8465.008,1714.0,64.3362
b'Georgia',2003,8179.9224,1254.0,70.3,8364.938,1542.0,72.00945
b'Georgia',2004,7980.2666,1185.0,70.6,8234.608,1411.0,80.304
b'Georgia',2005,7585.4785,1106.0,71.1,7845.4756,1301.0,76.40199
b'Georgia',2006,7210.0327,1047.0,71.4,7692.8423,1188.0,83.31199
b'Georgia',2007,6749.3564,1008.0,71.6,7570.8125,1093.0,90.04702
b'Georgia',2008,6564.2935,1040.0,71.3,7599.8965,1029.0,92.850975
b'Georgia',2009,6558.5312,1057.0,71.9,7588.823,982.0,90.578156
b'Georgia',2010,6416.0303,1094.0,72.1,7618.0728,931.0,82.86724
b'Georgia',2011,6153.318,1111.0,72.4,7514.659,866.0,89.22842
b'Georgia',2012,5699.433,1169.0,72.4,7207.2676,805.0,91.47301
b'Georgia',2013,5326.1016,1152.0,72.6,6890.3643,765.0,95.071785
b'Georgia',2014,5103.811,1188.0,73.1,6744.5674,742.0,89.54169
b'Germany',1990,64605.184,25824.0,75.4,184465.53,9186.0,1426.698
b'Germany',1991,62389.523,25057.0,75.6,181205.08,8544.0,1512.7328
b'Germany',1992,59662.24,24325.0,76.0,176430.27,7850.0,1493.0433
b'Germany',1993,58274.18,24321.0,76.1,174590.34,7317.0,1721.0625
b'Germany',1994,56476.254,24289.0,76.4,172284.0,6809.0,1748.9553
b'Germany',1995,54777.902,23322.0,76.6,170171.17,6363.0,1759.0812
b'Germany',1996,52513.895,22697.0,76.8,166990.88,6105.0,1656.9648
b'Germany',1997,49543.004,21611.0,77.2,162027.98,5938.0,1532.2533
b'Germany',1998,46882.594,21131.0,77.6,157682.61,5697.0,1610.6135
