Entity,Code,Year,"Deaths that are from all causes attributed to air pollution in both sexes aged all ages"
Mauritius,MUS,2007,559.2206
Mauritius,MUS,2008,560.4651
Mauritius,MUS,2009,557.2756
Mauritius,MUS,2010,544.6538
Mauritius,MUS,2011,536.6365
Mauritius,MUS,2012,544.4877
Mauritius,MUS,2013,540.05896
Mauritius,MUS,2014,555.4222
Mexico,MEX,1990,38895.477
Mexico,MEX,1991,38567.332
Mexico,MEX,1992,38798.844
Mexico,MEX,1993,39099.88
Mexico,MEX,1994,39310.656
Mexico,MEX,1995,39874.99
Mexico,MEX,1996,39869.844
Mexico,MEX,1997,39878.758
Mexico,MEX,1998,39417.367
Mexico,MEX,1999,38773.465
Mexico,MEX,2000,37640.797
Mexico,MEX,2001,37065.043
Mexico,MEX,2002,37099.293
Mexico,MEX,2003,36860.203
Mexico,MEX,2004,35871.133
Mexico,MEX,2005,36438.652
Mexico,MEX,2006,36227.375
Mexico,MEX,2007,36238.863
Mexico,MEX,2008,37956.547
Mexico,MEX,2009,39489.176
Mexico,MEX,2010,39770.844
Mexico,MEX,2011,40053.984
Mexico,MEX,2012,41416.99
Mexico,MEX,2013,43961.074
Mexico,MEX,2014,45364.637
Micronesia (country),FSM,1990,119.37377
Micronesia (country),FSM,1991,118.03944
Micronesia (country),FSM,1992,116.31038
Micronesia (country),FSM,1993,114.35899
Micronesia (country),FSM,1994,112.69122
Micronesia (country),FSM,1995,110.24651
Micronesia (country),FSM,1996,108.70108
Micronesia (country),FSM,1997,106.9721
Micronesia (country),FSM,1998,105.07182
Micronesia (country),FSM,1999,103.12592
Micronesia (country),FSM,2000,101.06078
Micronesia (country),FSM,2001,98.940186
Micronesia (country),FSM,2002,97.02857
Micronesia (country),FSM,2003,95.11164
Micronesia (country),FSM,2004,93.75095
Micronesia (country),FSM,2005,92.23163
Micronesia (country),FSM,2006,90.86175
Micronesia (country),FSM,2007,89.64713
Micronesia (country),FSM,2008,88.69618
Micronesia (country),FSM,2009,87.79721
Micronesia (country),FSM,2010,86.814445
Micronesia (country),FSM,2011,86.550385
Micronesia (country),FSM,2012,86.48715
Micronesia (country),FSM,2013,86.7089
Micronesia (country),FSM,2014,86.97135
Middle East & North Africa (WB),,1990,202205.88
Middle East & North Africa (WB),,1991,202621.47
Middle East & North Africa (WB),,1992,203393.2
Middle East & North Africa (WB),,1993,205715.42
Middle East & North Africa (WB),,1994,207233.23
Middle East & North Africa (WB),,1995,207914.06
Middle East & North Africa (WB),,1996,208729.36
Middle East & North Africa (WB),,1997,211611.47
Middle East & North Africa (WB),,1998,213533.16
Middle East & North Africa (WB),,1999,215778.05
Middle East & North Africa (WB),,2000,214639.9
Middle East & North Africa (WB),,2001,218268.47
Middle East & North Africa (WB),,2002,221779.34
Middle East & North Africa (WB),,2003,225916.03
Middle East & North Africa (WB),,2004,227032.36
Middle East & North Africa (WB),,2005,228275.78
Middle East & North Africa (WB),,2006,232056.36
Middle East & North Africa (WB),,2007,236286.55
Middle East & North Africa (WB),,2008,242449.33
Middle East & North Africa (WB),,2009,248123.7
Middle East & North Africa (WB),,2010,251729.66
Middle East & North Africa (WB),,2011,254144.44
Middle East & North Africa (WB),,2012,258669.27
Middle East & North Africa (WB),,2013,262100.22
Middle East & North Africa (WB),,2014,266516.38
Middle Income (WB),,1990,2527913.5
Middle Income (WB),,1991,2524046.8
Middle Income (WB),,1992,2536689.2
Middle Income (WB),,1993,2558795.2
Middle Income (WB),,1994,2554856.2
Middle Income (WB),,1995,2527190.5
Middle Income (WB),,1996,2507055
Middle Income (WB),,1997,2474089
Middle Income (WB),,1998,2447591.5
Middle Income (WB),,1999,2467723.5
Middle Income (WB),,2000,2495284.2
Middle Income (WB),,2001,2499112.2
Middle Income (WB),,2002,2520417.8
Middle Income (WB),,2003,2535184
Middle Income (WB),,2004,2551496.5
Middle Income (WB),,2005,2534777.8
Middle Income (WB),,2006,2460142
Middle Income (WB),,2007,2426298.8
Middle Income (WB),,2008,2445268.5
Middle Income (WB),,2009,2464586
Middle Income (WB),,2010,2495139.8
Middle Income (WB),,2011,2485829.8
Middle Income (WB),,2012,2456187
Middle Income (WB),,2013,2438993
Middle Income (WB),,2014,2435144.5
Moldova,MDA,1990,6081.2915
Moldova,MDA,1991,6518.0317
Moldova,MDA,1992,6271.798
Moldova,MDA,1993,6588.9746
Moldova,MDA,1994,7379.147
Moldova,MDA,1995,7533.8223
Moldova,MDA,1996,7044.3716
Moldova,MDA,1997,6369.552
Moldova,MDA,1998,5971.1396
Moldova,MDA,1999,5976.4736
Moldova,MDA,2000,5876.5674
Moldova,MDA,2001,5641.643
Moldova,MDA,2002,5593.33
Moldova,MDA,2003,5429.1904
Moldova,MDA,2004,5046.1094
Moldova,MDA,2005,4976.199
Moldova,MDA,2006,4680.613
Moldova,MDA,2007,4506.0483
Moldova,MDA,2008,4306.1465
Moldova,MDA,2009,4152.735
Moldova,MDA,2010,4111
Moldova,MDA,2011,3563.8848
Moldova,MDA,2012,3447.7349
Moldova,MDA,2013,3231.4568
Moldova,MDA,2014,3229.0452
Monaco,MCO,1990,13.894616
Monaco,MCO,1991,13.24404
Monaco,MCO,1992,12.800479
Monaco,MCO,1993,12.6398735
Monaco,MCO,1994,12.8683405
Monaco,MCO,1995,13.066674
Monaco,MCO,1996,14.3283415
Monaco,MCO,1997,17.18064
Monaco,MCO,1998,20.237795
Monaco,MCO,1999,22.562937
Monaco,MCO,2000,23.20969
Monaco,MCO,2001,22.900269
Monaco,MCO,2002,22.855658
Monaco,MCO,2003,22.777546
Monaco,MCO,2004,22.923695
Monaco,MCO,2005,22.673529
Monaco,MCO,2006,22.489613
Monaco,MCO,2007,22.123222
Monaco,MCO,2008,22.002695
Monaco,MCO,2009,21.941816
Monaco,MCO,2010,21.88316
Monaco,MCO,2011,21.58703
Monaco,MCO,2012,21.18656
Monaco,MCO,2013,20.569803
Monaco,MCO,2014,20.032116
Mongolia,MNG,1990,3434.804
Mongolia,MNG,1991,3419.3115
Mongolia,MNG,1992,3411.9812
Mongolia,MNG,1993,3387.8018
Mongolia,MNG,1994,3352.261
Mongolia,MNG,1995,3401.5193
Mongolia,MNG,1996,3419.054
Mongolia,MNG,1997,3366.504
Mongolia,MNG,1998,3310.757
Mongolia,MNG,1999,3294.111
Mongolia,MNG,2000,3285.926
Mongolia,MNG,2001,3281.5522
Mongolia,MNG,2002,3204.0588
Mongolia,MNG,2003,3128.0637
Mongolia,MNG,2004,3044.9941
Mongolia,MNG,2005,2995.3674
Mongolia,MNG,2006,2951.3704
Mongolia,MNG,2007,2869.18
Mongolia,MNG,2008,2831.49
Mongolia,MNG,2009,2879.564
Mongolia,MNG,2010,2913.9348
Mongolia,MNG,2011,2940.8086
Mongolia,MNG,2012,2918.8
Mongolia,MNG,2013,2895.142
Mongolia,MNG,2014,2861.5815
Montenegro,MNE,1990,635.3712
Montenegro,MNE,1991,619.0435
Montenegro,MNE,1992,634.8303
Montenegro,MNE,1993,677.8117
Montenegro,MNE,1994,717.5302
Montenegro,MNE,1995,739.69293
Montenegro,MNE,1996,760.57404
Montenegro,MNE,1997,785.8486
Montenegro,MNE,1998,779.8457
Montenegro,MNE,1999,770.0021
Montenegro,MNE,2000,769.9751
Montenegro,MNE,2001,779.63684
Montenegro,MNE,2002,786.61584
Montenegro,MNE,2003,796.76495
Montenegro,MNE,2004,803.1768
Montenegro,MNE,2005,812.84534
Montenegro,MNE,2006,817.6839
Montenegro,MNE,2007,822.54584
Montenegro,MNE,2008,822.1097
Montenegro,MNE,2009,822.807
Montenegro,MNE,2010,816.8096
Montenegro,MNE,2011,815.5943
Montenegro,MNE,2012,808.59674
Montenegro,MNE,2013,810.5771
Montenegro,MNE,2014,813.55884
Morocco,MAR,1990,18807.404
Morocco,MAR,1991,18928.191
Morocco,MAR,1992,19391.816
Morocco,MAR,1993,19770.111
Morocco,MAR,1994,19754.727
Morocco,MAR,1995,19992.49
Morocco,MAR,1996,20161.885
Morocco,MAR,1997,20625.924
Morocco,MAR,1998,21006.877
Morocco,MAR,1999,21605.098
Morocco,MAR,2000,21357.094
Morocco,MAR,2001,21319.03
Morocco,MAR,2002,21376.709
Morocco,MAR,2003,21956.117
Morocco,MAR,2004,22225.068
Morocco,MAR,2005,22557.969
Morocco,MAR,2006,22951.137
Morocco,MAR,2007,23351.346
Morocco,MAR,2008,23600.541
Morocco,MAR,2009,23802.848
Morocco,MAR,2010,23934.193
Morocco,MAR,2011,24048.443
Morocco,MAR,2012,24293.05
Morocco,MAR,2013,26032.098
Morocco,MAR,2014,26084.422
Mozambique,MOZ,1990,26092.492
Mozambique,MOZ,1991,25585.244
Mozambique,MOZ,1992,25480.766
Mozambique,MOZ,1993,25941.2
Mozambique,MOZ,1994,26674.229
Mozambique,MOZ,1995,27269.678
Mozambique,MOZ,1996,27252.596
Mozambique,MOZ,1997,27091.744
Mozambique,MOZ,1998,26991.428
Mozambique,MOZ,1999,26996.258
Mozambique,MOZ,2000,27056.764
Mozambique,MOZ,2001,26502.717
Mozambique,MOZ,2002,26236.543
Mozambique,MOZ,2003,25859.79
Mozambique,MOZ,2004,25831.873
Mozambique,MOZ,2005,25927.922
Mozambique,MOZ,2006,26932.531
Mozambique,MOZ,2007,27240.32
Mozambique,MOZ,2008,27563.64
Mozambique,MOZ,2009,27578.486
Mozambique,MOZ,2010,27637.9
Mozambique,MOZ,2011,27588.574
Mozambique,MOZ,2012,27827.924
Mozambique,MOZ,2013,27703.066
Mozambique,MOZ,2014,27533.98
Myanmar,MMR,1990,96038.195
Myanmar,MMR,1991,96878.805
Myanmar,MMR,1992,97286.17
Myanmar,MMR,1993,97458.04
Myanmar,MMR,1994,97316.555
Myanmar,MMR,1995,97112.086
Myanmar,MMR,1996,96900.57
Myanmar,MMR,1997,96539.01
Myanmar,MMR,1998,96327.06
Myanmar,MMR,1999,95821.31
Myanmar,MMR,2000,94999.516
Myanmar,MMR,2001,93921.29
Myanmar,MMR,2002,92688.375
Myanmar,MMR,2003,91432.26
Myanmar,MMR,2004,90552.23
Myanmar,MMR,2005,88581.72
Myanmar,MMR,2006,86961.28
Myanmar,MMR,2007,84694.58
Myanmar,MMR,2008,82643.22
Myanmar,MMR,2009,80969.27
Myanmar,MMR,2010,79090.63
Myanmar,MMR,2011,78197.38
Myanmar,MMR,2012,76958.89
Myanmar,MMR,2013,76495.96
Myanmar,MMR,2014,75665.27
Namibia,NAM,1990,1689.9001
Namibia,NAM,1991,1700.3563
Namibia,NAM,1992,1715.3667
Namibia,NAM,1993,1725.098
Namibia,NAM,1994,1754.8359
Namibia,NAM,1995,1772.9592
Namibia,NAM,1996,1790.4514
Namibia,NAM,1997,1820.1514
Namibia,NAM,1998,1873.8654
Namibia,NAM,1999,1927.0802
Namibia,NAM,2000,1976.6191
Namibia,NAM,2001,1967.144
Namibia,NAM,2002,1989.6276
Namibia,NAM,2003,1971.5745
Namibia,NAM,2004,1938.5271
Namibia,NAM,2005,1906.2888
Namibia,NAM,2006,1861.4574
Namibia,NAM,2007,1823.4518
Namibia,NAM,2008,1786.4017
Namibia,NAM,2009,1760.981
Namibia,NAM,2010,1746.1947
Namibia,NAM,2011,1705.349
Namibia,NAM,2012,1679.6803
Namibia,NAM,2013,1674.8594
Namibia,NAM,2014,1669.9235
Nauru,NRU,1990,3.9949229
Nauru,NRU,1991,3.993606
Nauru,NRU,1992,3.993261
Nauru,NRU,1993,3.972127
Nauru,NRU,1994,3.9805524
Nauru,NRU,1995,4.0231333
Nauru,NRU,1996,4.037431
Nauru,NRU,1997,4.0082345
Nauru,NRU,1998,3.9375346
Nauru,NRU,1999,3.8440957
Nauru,NRU,2000,3.7525146
Nauru,NRU,2001,3.714305
Nauru,NRU,2002,3.639622
Nauru,NRU,2003,3.5371501
Nauru,NRU,2004,3.4283795
Nauru,NRU,2005,3.2952302
Nauru,NRU,2006,3.1396158
Nauru,NRU,2007,2.982783
Nauru,NRU,2008,2.796471
Nauru,NRU,2009,2.6268008
Nauru,NRU,2010,2.4495423
Nauru,NRU,2011,2.2890987
Nauru,NRU,2012,2.1503508
Nauru,NRU,2013,2.0121717
Nauru,NRU,2014,1.8892642
Nepal,NPL,1990,42511.207
Nepal,NPL,1991,41839.156
Nepal,NPL,1992,41092.465
Nepal,NPL,1993,40762.855
Nepal,NPL,1994,40163.004
Nepal,NPL,1995,39630.812
Nepal,NPL,1996,38888.793
Nepal,NPL,1997,38301.06
Nepal,NPL,1998,37647.742
Nepal,NPL,1999,37010.234
Nepal,NPL,2000,36481.496
Nepal,NPL,2001,35883.316
Nepal,NPL,2002,35424.54
Nepal,NPL,2003,35216.707
Nepal,NPL,2004,35260.37
Nepal,NPL,2005,35795.457
Nepal,NPL,2006,36219.34
Nepal,NPL,2007,36625.953
Nepal,NPL,2008,36863.89
Nepal,NPL,2009,37110.234
Nepal,NPL,2010,37277.965
Nepal,NPL,2011,37891.742
Nepal,NPL,2012,38492.12
Nepal,NPL,2013,39334.79
Nepal,NPL,2014,39683.668
Netherlands,NLD,1990,8847.111
Netherlands,NLD,1991,8722.065
Netherlands,NLD,1992,8590.811
Netherlands,NLD,1993,8756.179
Netherlands,NLD,1994,8575.289
Netherlands,NLD,1995,8557.517
Netherlands,NLD,1996,8440.501
Netherlands,NLD,1997,8171.0845
Netherlands,NLD,1998,8067.3403
Netherlands,NLD,1999,7964.755
Netherlands,NLD,2000,7810.3853
Netherlands,NLD,2001,7527.7515
Netherlands,NLD,2002,7432.114
Netherlands,NLD,2003,7180.528
Netherlands,NLD,2004,6746.5264
Netherlands,NLD,2005,6460.081
Netherlands,NLD,2006,6244.09
Netherlands,NLD,2007,6112.316
Netherlands,NLD,2008,6058.195
Netherlands,NLD,2009,6023.985
Netherlands,NLD,2010,5972.4785
Netherlands,NLD,2011,5776.228
Netherlands,NLD,2012,5557.251
Netherlands,NLD,2013,5231.841
Netherlands,NLD,2014,4905.3853
New Zealand,NZL,1990,471.89062
New Zealand,NZL,1991,463.52826
New Zealand,NZL,1992,464.34976
New Zealand,NZL,1993,464.35236
New Zealand,NZL,1994,451.6734
New Zealand,NZL,1995,454.99893
New Zealand,NZL,1996,446.4928
New Zealand,NZL,1997,436.74854
New Zealand,NZL,1998,420.49152
New Zealand,NZL,1999,419.63797
New Zealand,NZL,2000,401.91837
New Zealand,NZL,2001,393.8985
New Zealand,NZL,2002,381.7179
New Zealand,NZL,2003,360.94827
New Zealand,NZL,2004,344.61008
New Zealand,NZL,2005,327.12256
New Zealand,NZL,2006,323.16516
New Zealand,NZL,2007,320.78754
New Zealand,NZL,2008,317.2636
New Zealand,NZL,2009,314.93228
New Zealand,NZL,2010,311.333
New Zealand,NZL,2011,314.5816
New Zealand,NZL,2012,303.5692
New Zealand,NZL,2013,291.69077
New Zealand,NZL,2014,290.13974
Nicaragua,NIC,1990,2409.1736
Nicaragua,NIC,1991,2474.5896
Nicaragua,NIC,1992,2398.7551
Nicaragua,NIC,1993,2374.8362
Nicaragua,NIC,1994,2336.405
Nicaragua,NIC,1995,2634.5737
Nicaragua,NIC,1996,2639.6304
Nicaragua,NIC,1997,2485.8955
Nicaragua,NIC,1998,2390.1287
Nicaragua,NIC,1999,2362.5376
Nicaragua,NIC,2000,2318.7664
Nicaragua,NIC,2001,2371.222
Nicaragua,NIC,2002,2456.6892
Nicaragua,NIC,2003,2512.1543
Nicaragua,NIC,2004,2563.6057
Nicaragua,NIC,2005,2666.2783
Nicaragua,NIC,2006,2534.808
Nicaragua,NIC,2007,2634.0933
Nicaragua,NIC,2008,2663.4412
Nicaragua,NIC,2009,2644.4448
Nicaragua,NIC,2010,2605.4917
Nicaragua,NIC,2011,2638.6624
Nicaragua,NIC,2012,2661.9849
Nicaragua,NIC,2013,2683.9229
Nicaragua,NIC,2014,2703.9446
Niger,NER,1990,24216.492
Niger,NER,1991,24620.271
Niger,NER,1992,25240.422
Niger,NER,1993,25798.791
Niger,NER,1994,25863.81
Niger,NER,1995,26364.012
Niger,NER,1996,26014.486
Niger,NER,1997,26400.82
Niger,NER,1998,26566.387
Niger,NER,1999,26864.209
Niger,NER,2000,27196.975
Niger,NER,2001,27358.492
Niger,NER,2002,26948.424
Niger,NER,2003,26898.549
Niger,NER,2004,25673.486
Niger,NER,2005,26525.87
Niger,NER,2006,25736.266
Niger,NER,2007,25523.158
Niger,NER,2008,24091.576
Niger,NER,2009,24053.94
Niger,NER,2010,24060.666
Niger,NER,2011,24838.547
Niger,NER,2012,25525.982
Niger,NER,2013,26522.475
Niger,NER,2014,27291.123
Nigeria,NGA,1990,187152.72
Nigeria,NGA,1991,191718.86
Nigeria,NGA,1992,196282.58
Nigeria,NGA,1993,201265.95
Nigeria,NGA,1994,206425.95
Nigeria,NGA,1995,211431.19
Nigeria,NGA,1996,216418.69
Nigeria,NGA,1997,220128.78
Nigeria,NGA,1998,223951.16
Nigeria,NGA,1999,227772.73
Nigeria,NGA,2000,230612.28
Nigeria,NGA,2001,230980.9
Nigeria,NGA,2002,230415.22
Nigeria,NGA,2003,227088.2
Nigeria,NGA,2004,223138.8
Nigeria,NGA,2005,218334.94
Nigeria,NGA,2006,218623.48
Nigeria,NGA,2007,215977.56
Nigeria,NGA,2008,211666.48
Nigeria,NGA,2009,209789.27
Nigeria,NGA,2010,207374.7
Nigeria,NGA,2011,205217.28
Nigeria,NGA,2012,206399.72
Nigeria,NGA,2013,208048.67
Nigeria,NGA,2014,208689.81
Niue,NIU,1990,1.7933487
Niue,NIU,1991,1.7253625
Niue,NIU,1992,1.6718347
Niue,NIU,1993,1.5980945
Niue,NIU,1994,1.5163115
Niue,NIU,1995,1.4503562
Niue,NIU,1996,1.3961785
Niue,NIU,1997,1.3497564
Niue,NIU,1998,1.2856345
Niue,NIU,1999,1.221488
Niue,NIU,2000,1.1494083
Niue,NIU,2001,1.0805097
Niue,NIU,2002,1.0168881
Niue,NIU,2003,0.9533344
Niue,NIU,2004,0.89548385
Niue,NIU,2005,0.8366896
Niue,NIU,2006,0.78981805
Niue,NIU,2007,0.7358542
Niue,NIU,2008,0.69026184
Niue,NIU,2009,0.63968474
Niue,NIU,2010,0.60588145
Niue,NIU,2011,0.5853954
Niue,NIU,2012,0.56623256
Niue,NIU,2013,0.5566823
Niue,NIU,2014,0.54678476
North America (WB),,1990,110043.25
North America (WB),,1991,109362.29
North America (WB),,1992,108663.99
North America (WB),,1993,110743.32
North America (WB),,1994,111435.63
North America (WB),,1995,112212.664
North America (WB),,1996,111170.445
North America (WB),,1997,110386.57
North America (WB),,1998,110570.64
North America (WB),,1999,110763.04
North America (WB),,2000,109021.11
North America (WB),,2001,107277.4
North America (WB),,2002,105767.15
North America (WB),,2003,102446.68
North America (WB),,2004,98143.59
North America (WB),,2005,96522.195
North America (WB),,2006,93592.58
North America (WB),,2007,88565.836
North America (WB),,2008,83870.59
North America (WB),,2009,78952.195
North America (WB),,2010,75432.97
North America (WB),,2011,74882.49
North America (WB),,2012,72506.72
North America (WB),,2013,70289.484
North America (WB),,2014,67604.74
North Korea,PRK,1990,38395.89
North Korea,PRK,1991,39167.676
North Korea,PRK,1992,39995.316
North Korea,PRK,1993,40894.742
North Korea,PRK,1994,41765.92
North Korea,PRK,1995,42157.164
North Korea,PRK,1996,42356.344
North Korea,PRK,1997,42941.434
North Korea,PRK,1998,43510.797
North Korea,PRK,1999,44070.652
North Korea,PRK,2000,44351.574
North Korea,PRK,2001,44540.523
North Korea,PRK,2002,44755.82
North Korea,PRK,2003,45434.465
North Korea,PRK,2004,46521.832
North Korea,PRK,2005,47491.887
North Korea,PRK,2006,48537.082
North Korea,PRK,2007,49492.08
North Korea,PRK,2008,50454.75
North Korea,PRK,2009,51142.1
North Korea,PRK,2010,51751.11
North Korea,PRK,2011,52387.54
North Korea,PRK,2012,52868.84
North Korea,PRK,2013,53380.87
North Korea,PRK,2014,53731.62
North Macedonia,MKD,1990,3036.0913
North Macedonia,MKD,1991,3035.8079
North Macedonia,MKD,1992,3232.7788
North Macedonia,MKD,1993,3300.558
North Macedonia,MKD,1994,3334.7625
North Macedonia,MKD,1995,3401.547
North Macedonia,MKD,1996,3455.0798
North Macedonia,MKD,1997,3509.983
North Macedonia,MKD,1998,3581.299
North Macedonia,MKD,1999,3561.6606
North Macedonia,MKD,2000,3552.3254
North Macedonia,MKD,2001,3595.7825
North Macedonia,MKD,2002,3666.9614
North Macedonia,MKD,2003,3627.7717
North Macedonia,MKD,2004,3529.2993
North Macedonia,MKD,2005,3542.2695
North Macedonia,MKD,2006,3603.3362
North Macedonia,MKD,2007,3660.8184
North Macedonia,MKD,2008,3556.974
North Macedonia,MKD,2009,3550.4229
North Macedonia,MKD,2010,3508.1526
North Macedonia,MKD,2011,3433.4858
North Macedonia,MKD,2012,3444.2585
North Macedonia,MKD,2013,3334.6133
North Macedonia,MKD,2014,3361.964
Northern Ireland,,1990,830.84595
Northern Ireland,,1991,802.52515
Northern Ireland,,1992,771.7526
Northern Ireland,,1993,774.8133
Northern Ireland,,1994,741.9208
Northern Ireland,,1995,732.62646
Northern Ireland,,1996,695.81165
Northern Ireland,,1997,669.24414
Northern Ireland,,1998,648.3419
Northern Ireland,,1999,637.8689
Northern Ireland,,2000,599.8869
Northern Ireland,,2001,562.21704
Northern Ireland,,2002,557.25323
Northern Ireland,,2003,541.2444
Northern Ireland,,2004,526.48267
Northern Ireland,,2005,505.64154
Northern Ireland,,2006,493.9185
Northern Ireland,,2007,480.76923
Northern Ireland,,2008,458.0608
Northern Ireland,,2009,431.03867
Northern Ireland,,2010,415.12048
Northern Ireland,,2011,394.21716
Northern Ireland,,2012,389.40466
Northern Ireland,,2013,373.68585
Northern Ireland,,2014,349.2285
Northern Mariana Islands,MNP,1990,11.0487995
Northern Mariana Islands,MNP,1991,11.03835
Northern Mariana Islands,MNP,1992,10.626753
Northern Mariana Islands,MNP,1993,10.109825
Northern Mariana Islands,MNP,1994,9.684455
Northern Mariana Islands,MNP,1995,9.5959215
Northern Mariana Islands,MNP,1996,9.681814
Northern Mariana Islands,MNP,1997,9.941699
Northern Mariana Islands,MNP,1998,10.272874
Northern Mariana Islands,MNP,1999,10.789014
Northern Mariana Islands,MNP,2000,11.142804
Northern Mariana Islands,MNP,2001,11.281981
Northern Mariana Islands,MNP,2002,11.038662
Northern Mariana Islands,MNP,2003,10.893066
Northern Mariana Islands,MNP,2004,10.827072
Northern Mariana Islands,MNP,2005,11.141939
Northern Mariana Islands,MNP,2006,11.450763
Northern Mariana Islands,MNP,2007,11.748195
Northern Mariana Islands,MNP,2008,12.062073
Northern Mariana Islands,MNP,2009,12.381788
Northern Mariana Islands,MNP,2010,12.653416
Northern Mariana Islands,MNP,2011,13.352008
Northern Mariana Islands,MNP,2012,14.64229
Northern Mariana Islands,MNP,2013,16.146208
Northern Mariana Islands,MNP,2014,17.504814
Norway,NOR,1990,1711.797
Norway,NOR,1991,1630.9733
Norway,NOR,1992,1576.521
Norway,NOR,1993,1538.1154
Norway,NOR,1994,1469.6849
Norway,NOR,1995,1424.5918
Norway,NOR,1996,1379.3475
Norway,NOR,1997,1344.499
Norway,NOR,1998,1325.0287
Norway,NOR,1999,1287.9893
Norway,NOR,2000,1244.7655
Norway,NOR,2001,1177.2092
Norway,NOR,2002,1091.3278
Norway,NOR,2003,972.8995
Norway,NOR,2004,862.9757
Norway,NOR,2005,806.71326
Norway,NOR,2006,778.1145
Norway,NOR,2007,776.6473
Norway,NOR,2008,754.4664
Norway,NOR,2009,740.8256
Norway,NOR,2010,721.10376
Norway,NOR,2011,712.49457
Norway,NOR,2012,679.6121
Norway,NOR,2013,628.91364
Norway,NOR,2014,565.394
OECD Countries,,1990,585052.9
OECD Countries,,1991,578405.25
OECD Countries,,1992,567618.5
OECD Countries,,1993,563775.1
OECD Countries,,1994,556673.2
OECD Countries,,1995,553775.4
OECD Countries,,1996,541255.06
OECD Countries,,1997,531414.56
OECD Countries,,1998,524117.72
OECD Countries,,1999,516183.53
OECD Countries,,2000,498973.47
OECD Countries,,2001,487763.4
OECD Countries,,2002,482377.75
OECD Countries,,2003,473744.1
OECD Countries,,2004,457373.5
OECD Countries,,2005,451203.22
OECD Countries,,2006,444528.84
OECD Countries,,2007,440360.16
OECD Countries,,2008,437502.06
OECD Countries,,2009,435750.7
OECD Countries,,2010,430689
OECD Countries,,2011,428536.3
OECD Countries,,2012,425282.2
OECD Countries,,2013,420656
OECD Countries,,2014,412519.88
Oman,OMN,1990,1341.3275
Oman,OMN,1991,1323.1841
Oman,OMN,1992,1302.981
Oman,OMN,1993,1285.3021
Oman,OMN,1994,1281.9972
Oman,OMN,1995,1291.3561
Oman,OMN,1996,1314.1207
Oman,OMN,1997,1331.0635
Oman,OMN,1998,1337.3214
Oman,OMN,1999,1334.6459
Oman,OMN,2000,1338.1283
Oman,OMN,2001,1334.1921
Oman,OMN,2002,1348.0552
Oman,OMN,2003,1331.6919
Oman,OMN,2004,1280.5001
Oman,OMN,2005,1300.4156
Oman,OMN,2006,1370.6257
Oman,OMN,2007,1409.162
Oman,OMN,2008,1415.9437
Oman,OMN,2009,1391.9312
Oman,OMN,2010,1432.7122
Oman,OMN,2011,1505.3025
Oman,OMN,2012,1555.336
Oman,OMN,2013,1576.0299
Oman,OMN,2014,1580.542
Pakistan,PAK,1990,197443.6
Pakistan,PAK,1991,201643.34
Pakistan,PAK,1992,205514.55
Pakistan,PAK,1993,208890.5
Pakistan,PAK,1994,213201.64
Pakistan,PAK,1995,218528.36
Pakistan,PAK,1996,220246.23
Pakistan,PAK,1997,222218.56
Pakistan,PAK,1998,221767.39
Pakistan,PAK,1999,223654.97
Pakistan,PAK,2000,226601.72
Pakistan,PAK,2001,228572.78
Pakistan,PAK,2002,230044.64
Pakistan,PAK,2003,230768.39
Pakistan,PAK,2004,230922.45
Pakistan,PAK,2005,230317
Pakistan,PAK,2006,231096.55
Pakistan,PAK,2007,229660.9
Pakistan,PAK,2008,232533.88
Pakistan,PAK,2009,233545.08
Pakistan,PAK,2010,234579.77
Pakistan,PAK,2011,235058.47
Pakistan,PAK,2012,236472.61
Pakistan,PAK,2013,239328.48
Pakistan,PAK,2014,241204.62
Palau,PLW,1990,2.5832496
Palau,PLW,1991,2.5327067
Palau,PLW,1992,2.5013883
Palau,PLW,1993,2.5050557
Palau,PLW,1994,2.529193
Palau,PLW,1995,2.590152
Palau,PLW,1996,2.6869726
Palau,PLW,1997,2.7941442
Palau,PLW,1998,2.9151237
Palau,PLW,1999,3.0413482
Palau,PLW,2000,3.1500895
Palau,PLW,2001,3.2513013
Palau,PLW,2002,3.3532948
Palau,PLW,2003,3.4541261
Palau,PLW,2004,3.5703905
Palau,PLW,2005,3.631366
Palau,PLW,2006,3.5316663
Palau,PLW,2007,3.2613206
Palau,PLW,2008,2.9491014
Palau,PLW,2009,2.6905234
Palau,PLW,2010,2.5830722
Palau,PLW,2011,2.9844718
Palau,PLW,2012,3.9499943
Palau,PLW,2013,5.1833982
Palau,PLW,2014,6.3071933
Palestine,PSE,1990,1271.7899
Palestine,PSE,1991,1287.6311
Palestine,PSE,1992,1296.4603
Palestine,PSE,1993,1308.9493
Palestine,PSE,1994,1316.7489
Palestine,PSE,1995,1328.8925
Palestine,PSE,1996,1339.9712
Palestine,PSE,1997,1342.0582
Palestine,PSE,1998,1337.5791
Palestine,PSE,1999,1336.4757
Palestine,PSE,2000,1354.1339
Palestine,PSE,2001,1386.768
Palestine,PSE,2002,1425.0172
Palestine,PSE,2003,1453.0652
Palestine,PSE,2004,1477.8427
Palestine,PSE,2005,1493.008
Palestine,PSE,2006,1519.13
Palestine,PSE,2007,1535.6259
Palestine,PSE,2008,1565.6246
Palestine,PSE,2009,1592.7985
Palestine,PSE,2010,1624.4366
Palestine,PSE,2011,1647.0337
