Entity,Code,Year,Deaths that are from all causes attributed to ambient ozone pollution
Burundi,BDI,2009,27.953695
Burundi,BDI,2010,37.022964
Burundi,BDI,2011,48.2387
Burundi,BDI,2012,56.281178
Burundi,BDI,2013,67.14969
Burundi,BDI,2014,69.52666
Cambodia,KHM,1990,19.837944
Cambodia,KHM,1991,22.698668
Cambodia,KHM,1992,23.801458
Cambodia,KHM,1993,27.368025
Cambodia,KHM,1994,25.551064
Cambodia,KHM,1995,25.872713
Cambodia,KHM,1996,25.707073
Cambodia,KHM,1997,33.36843
Cambodia,KHM,1998,28.38552
Cambodia,KHM,1999,27.594948
Cambodia,KHM,2000,17.628
Cambodia,KHM,2001,27.743313
Cambodia,KHM,2002,34.498962
Cambodia,KHM,2003,58.172455
Cambodia,KHM,2004,63.09312
Cambodia,KHM,2005,59.876816
Cambodia,KHM,2006,67.40334
Cambodia,KHM,2007,73.62092
Cambodia,KHM,2008,83.96405
Cambodia,KHM,2009,73.29699
Cambodia,KHM,2010,103.41659
Cambodia,KHM,2011,148.01102
Cambodia,KHM,2012,177.79515
Cambodia,KHM,2013,160.34053
Cambodia,KHM,2014,132.04857
Cameroon,CMR,1990,90.17651
Cameroon,CMR,1991,91.3176
Cameroon,CMR,1992,88.71027
Cameroon,CMR,1993,87.1023
Cameroon,CMR,1994,81.37622
Cameroon,CMR,1995,82.12006
Cameroon,CMR,1996,76.17673
Cameroon,CMR,1997,73.11462
Cameroon,CMR,1998,69.10519
Cameroon,CMR,1999,66.63
Cameroon,CMR,2000,50.974335
Cameroon,CMR,2001,45.739094
Cameroon,CMR,2002,40.48785
Cameroon,CMR,2003,47.866554
Cameroon,CMR,2004,61.470085
Cameroon,CMR,2005,92.46776
Cameroon,CMR,2006,130.29678
Cameroon,CMR,2007,129.91653
Cameroon,CMR,2008,102.290375
Cameroon,CMR,2009,83.47672
Cameroon,CMR,2010,93.296135
Cameroon,CMR,2011,111.89649
Cameroon,CMR,2012,119.41012
Cameroon,CMR,2013,140.58887
Cameroon,CMR,2014,152.4537
Canada,CAN,1990,315.4237
Canada,CAN,1991,290.45187
Canada,CAN,1992,291.9504
Canada,CAN,1993,293.54138
Canada,CAN,1994,347.03983
Canada,CAN,1995,395.9695
Canada,CAN,1996,395.28668
Canada,CAN,1997,451.99838
Canada,CAN,1998,524.5721
Canada,CAN,1999,512.6943
Canada,CAN,2000,522.1565
Canada,CAN,2001,516.11084
Canada,CAN,2002,607.3575
Canada,CAN,2003,542.42645
Canada,CAN,2004,545.9772
Canada,CAN,2005,531.2108
Canada,CAN,2006,566.01953
Canada,CAN,2007,553.69135
Canada,CAN,2008,520.579
Canada,CAN,2009,515.97845
Canada,CAN,2010,499.12955
Canada,CAN,2011,562.98517
Canada,CAN,2012,570.00775
Canada,CAN,2013,585.73334
Canada,CAN,2014,588.1849
Cape Verde,CPV,1990,1.9740117
Cape Verde,CPV,1991,1.9128402
Cape Verde,CPV,1992,1.9246364
Cape Verde,CPV,1993,1.718228
Cape Verde,CPV,1994,1.4724951
Cape Verde,CPV,1995,1.3459707
Cape Verde,CPV,1996,1.258978
Cape Verde,CPV,1997,1.4035795
Cape Verde,CPV,1998,1.3315578
Cape Verde,CPV,1999,1.587996
Cape Verde,CPV,2000,1.2750982
Cape Verde,CPV,2001,1.0511131
Cape Verde,CPV,2002,0.96053976
Cape Verde,CPV,2003,1.1171943
Cape Verde,CPV,2004,1.1287192
Cape Verde,CPV,2005,0.9140601
Cape Verde,CPV,2006,0.912053
Cape Verde,CPV,2007,0.9603134
Cape Verde,CPV,2008,0.88268375
Cape Verde,CPV,2009,1.0359155
Cape Verde,CPV,2010,1.4363137
Cape Verde,CPV,2011,1.8038687
Cape Verde,CPV,2012,1.7834998
Cape Verde,CPV,2013,2.331892
Cape Verde,CPV,2014,2.547733
Central African Republic,CAF,1990,66.80909
Central African Republic,CAF,1991,68.80812
Central African Republic,CAF,1992,66.06853
Central African Republic,CAF,1993,64.23002
Central African Republic,CAF,1994,62.25378
Central African Republic,CAF,1995,70.82779
Central African Republic,CAF,1996,70.24189
Central African Republic,CAF,1997,68.175446
Central African Republic,CAF,1998,59.461258
Central African Republic,CAF,1999,56.709805
Central African Republic,CAF,2000,44.483185
Central African Republic,CAF,2001,38.93052
Central African Republic,CAF,2002,35.308495
Central African Republic,CAF,2003,41.235573
Central African Republic,CAF,2004,45.594727
Central African Republic,CAF,2005,63.38812
Central African Republic,CAF,2006,77.92879
Central African Republic,CAF,2007,82.98304
Central African Republic,CAF,2008,68.78955
Central African Republic,CAF,2009,60.28512
Central African Republic,CAF,2010,60.59684
Central African Republic,CAF,2011,62.463375
Central African Republic,CAF,2012,58.846333
Central African Republic,CAF,2013,62.2647
Central African Republic,CAF,2014,60.575977
Chad,TCD,1990,61.141426
Chad,TCD,1991,58.278625
Chad,TCD,1992,52.846783
Chad,TCD,1993,50.424404
Chad,TCD,1994,47.611675
Chad,TCD,1995,48.25323
Chad,TCD,1996,49.56198
Chad,TCD,1997,53.034737
Chad,TCD,1998,50.423035
Chad,TCD,1999,49.43957
Chad,TCD,2000,36.47147
Chad,TCD,2001,33.22518
Chad,TCD,2002,30.991705
Chad,TCD,2003,37.667583
Chad,TCD,2004,49.17571
Chad,TCD,2005,64.21349
Chad,TCD,2006,82.48542
Chad,TCD,2007,84.942955
Chad,TCD,2008,69.7502
Chad,TCD,2009,61.45057
Chad,TCD,2010,61.29124
Chad,TCD,2011,70.68266
Chad,TCD,2012,71.72845
Chad,TCD,2013,83.82791
Chad,TCD,2014,89.986145
Chile,CHL,1990,78.18856
Chile,CHL,1991,78.18327
Chile,CHL,1992,78.99919
Chile,CHL,1993,84.23457
Chile,CHL,1994,89.423805
Chile,CHL,1995,88.743774
Chile,CHL,1996,86.206635
Chile,CHL,1997,86.83566
Chile,CHL,1998,101.888916
Chile,CHL,1999,114.82706
Chile,CHL,2000,113.96848
Chile,CHL,2001,126.65087
Chile,CHL,2002,129.10254
Chile,CHL,2003,129.75705
Chile,CHL,2004,121.63157
Chile,CHL,2005,117.483734
Chile,CHL,2006,120.645805
Chile,CHL,2007,126.33819
Chile,CHL,2008,119.65451
Chile,CHL,2009,113.68501
Chile,CHL,2010,110.442894
Chile,CHL,2011,111.14256
Chile,CHL,2012,96.33669
Chile,CHL,2013,90.15112
Chile,CHL,2014,97.407
China,CHN,1990,106530.29
China,CHN,1991,107271.24
China,CHN,1992,114013.125
China,CHN,1993,116951.125
China,CHN,1994,123144.125
China,CHN,1995,124836.47
China,CHN,1996,128350.94
China,CHN,1997,133365.56
China,CHN,1998,129743.664
China,CHN,1999,136870.48
China,CHN,2000,133936.67
China,CHN,2001,135381.34
China,CHN,2002,134460.5
China,CHN,2003,140176.17
China,CHN,2004,149083.98
China,CHN,2005,148638.98
China,CHN,2006,153641.58
China,CHN,2007,154098.89
China,CHN,2008,160474.75
China,CHN,2009,149495.9
China,CHN,2010,144975
China,CHN,2011,132303.44
China,CHN,2012,115859.62
China,CHN,2013,99470.17
China,CHN,2014,91192.63
Colombia,COL,1990,92.491714
Colombia,COL,1991,101.30495
Colombia,COL,1992,108.56696
Colombia,COL,1993,113.84462
Colombia,COL,1994,126.97523
Colombia,COL,1995,142.64484
Colombia,COL,1996,154.06964
Colombia,COL,1997,152.04741
Colombia,COL,1998,152.17761
Colombia,COL,1999,162.0643
Colombia,COL,2000,143.97194
Colombia,COL,2001,201.23425
Colombia,COL,2002,234.15405
Colombia,COL,2003,247.91283
Colombia,COL,2004,175.3586
Colombia,COL,2005,137.50478
Colombia,COL,2006,146.4161
Colombia,COL,2007,140.9857
Colombia,COL,2008,139.17175
Colombia,COL,2009,124.46255
Colombia,COL,2010,123.80177
Colombia,COL,2011,151.52887
Colombia,COL,2012,234.89575
Colombia,COL,2013,230.3425
Colombia,COL,2014,218.89917
Comoros,COM,1990,0.17756021
Comoros,COM,1991,0.20553721
Comoros,COM,1992,0.22675227
Comoros,COM,1993,0.2207488
Comoros,COM,1994,0.19824068
Comoros,COM,1995,0.17113082
Comoros,COM,1996,0.15426135
Comoros,COM,1997,0.1608366
Comoros,COM,1998,0.19322087
Comoros,COM,1999,0.2907909
Comoros,COM,2000,0.1259973
Comoros,COM,2001,0.13566414
Comoros,COM,2002,0.06636799
Comoros,COM,2003,0.072727695
Comoros,COM,2004,0.11323287
Comoros,COM,2005,0.28193405
Comoros,COM,2006,0.6158636
Comoros,COM,2007,0.61183065
Comoros,COM,2008,0.42146423
Comoros,COM,2009,0.24229099
Comoros,COM,2010,0.3227192
Comoros,COM,2011,0.5811924
Comoros,COM,2012,0.84829015
Comoros,COM,2013,1.3339332
Comoros,COM,2014,1.330319
Congo,COG,1990,10.779159
Congo,COG,1991,11.667448
Congo,COG,1992,10.462693
Congo,COG,1993,11.769021
Congo,COG,1994,10.490961
Congo,COG,1995,10.237001
Congo,COG,1996,8.528486
Congo,COG,1997,8.344661
Congo,COG,1998,7.9530406
Congo,COG,1999,8.405718
Congo,COG,2000,4.59735
Congo,COG,2001,4.813062
Congo,COG,2002,3.1748374
Congo,COG,2003,4.387916
Congo,COG,2004,9.297204
Congo,COG,2005,20.436028
Congo,COG,2006,30.59523
Congo,COG,2007,26.322603
Congo,COG,2008,19.308191
Congo,COG,2009,14.806903
Congo,COG,2010,18.943142
Congo,COG,2011,21.415485
Congo,COG,2012,25.152746
Congo,COG,2013,28.334724
Congo,COG,2014,31.117336
Cook Islands,COK,1990,0.11066218
Cook Islands,COK,1991,0.13342695
Cook Islands,COK,1992,0.1698919
Cook Islands,COK,1993,0.19905688
Cook Islands,COK,1994,0.17257637
Cook Islands,COK,1995,0.13703074
Cook Islands,COK,1996,0.13092646
Cook Islands,COK,1997,0.16175076
Cook Islands,COK,1998,0.1867849
Cook Islands,COK,1999,0.18935966
Cook Islands,COK,2000,0.15892476
Cook Islands,COK,2001,0.14616278
Cook Islands,COK,2002,0.15140381
Cook Islands,COK,2003,0.14054045
Cook Islands,COK,2004,0.13479596
Cook Islands,COK,2005,0.13189663
Cook Islands,COK,2006,0.15193056
Cook Islands,COK,2007,0.14191754
Cook Islands,COK,2008,0.13846841
Cook Islands,COK,2009,0.12323013
Cook Islands,COK,2010,0.11865356
Cook Islands,COK,2011,0.11228461
Cook Islands,COK,2012,0.106386945
Cook Islands,COK,2013,0.12931548
Cook Islands,COK,2014,0.124240935
Costa Rica,CRI,1990,9.835286
Costa Rica,CRI,1991,10.625447
Costa Rica,CRI,1992,11.77784
Costa Rica,CRI,1993,11.970775
Costa Rica,CRI,1994,13.571745
Costa Rica,CRI,1995,15.3310995
Costa Rica,CRI,1996,16.559168
Costa Rica,CRI,1997,18.605341
Costa Rica,CRI,1998,20.385422
Costa Rica,CRI,1999,24.460407
Costa Rica,CRI,2000,22.764479
Costa Rica,CRI,2001,30.388268
Costa Rica,CRI,2002,27.22547
Costa Rica,CRI,2003,30.026472
Costa Rica,CRI,2004,20.540993
Costa Rica,CRI,2005,15.475349
Costa Rica,CRI,2006,15.395127
Costa Rica,CRI,2007,13.625035
Costa Rica,CRI,2008,13.295701
Costa Rica,CRI,2009,9.940741
Costa Rica,CRI,2010,13.161306
Costa Rica,CRI,2011,17.065393
Costa Rica,CRI,2012,25.83144
Costa Rica,CRI,2013,22.966974
Costa Rica,CRI,2014,21.225597
Cote d'Ivoire,CIV,1990,25.672636
Cote d'Ivoire,CIV,1991,28.65702
Cote d'Ivoire,CIV,1992,27.488523
Cote d'Ivoire,CIV,1993,28.584639
Cote d'Ivoire,CIV,1994,26.015745
Cote d'Ivoire,CIV,1995,23.621304
Cote d'Ivoire,CIV,1996,25.490717
Cote d'Ivoire,CIV,1997,28.236725
Cote d'Ivoire,CIV,1998,30.802675
Cote d'Ivoire,CIV,1999,27.857922
Cote d'Ivoire,CIV,2000,17.609158
Cote d'Ivoire,CIV,2001,16.673944
Cote d'Ivoire,CIV,2002,12.04018
Cote d'Ivoire,CIV,2003,12.335752
Cote d'Ivoire,CIV,2004,16.031355
Cote d'Ivoire,CIV,2005,28.622452
Cote d'Ivoire,CIV,2006,52.35758
Cote d'Ivoire,CIV,2007,50.342224
Cote d'Ivoire,CIV,2008,36.759254
Cote d'Ivoire,CIV,2009,25.393074
Cote d'Ivoire,CIV,2010,35.263596
Cote d'Ivoire,CIV,2011,50.74197
Cote d'Ivoire,CIV,2012,68.30378
Cote d'Ivoire,CIV,2013,84.91574
Cote d'Ivoire,CIV,2014,94.75031
Croatia,HRV,1990,100.93518
Croatia,HRV,1991,99.14161
Croatia,HRV,1992,97.014145
Croatia,HRV,1993,106.91004
Croatia,HRV,1994,107.974525
Croatia,HRV,1995,110.17861
Croatia,HRV,1996,104.3852
Croatia,HRV,1997,107.88067
Croatia,HRV,1998,104.07703
Croatia,HRV,1999,110.608925
Croatia,HRV,2000,103.96418
Croatia,HRV,2001,104.9344
Croatia,HRV,2002,122.269424
Croatia,HRV,2003,131.94891
Croatia,HRV,2004,135.873
Croatia,HRV,2005,124.096214
Croatia,HRV,2006,127.07317
Croatia,HRV,2007,135.77899
Croatia,HRV,2008,137.38194
Croatia,HRV,2009,137.24014
Croatia,HRV,2010,137.9501
Croatia,HRV,2011,152.20665
Croatia,HRV,2012,163.32927
Croatia,HRV,2013,162.94409
Croatia,HRV,2014,165.41946
Cuba,CUB,1990,42.99263
Cuba,CUB,1991,54.961594
Cuba,CUB,1992,67.248146
Cuba,CUB,1993,69.30377
Cuba,CUB,1994,65.32126
Cuba,CUB,1995,65.45017
Cuba,CUB,1996,78.98677
Cuba,CUB,1997,95.80803
Cuba,CUB,1998,115.46909
Cuba,CUB,1999,133.87611
Cuba,CUB,2000,120.25024
Cuba,CUB,2001,110.79336
Cuba,CUB,2002,102.3683
Cuba,CUB,2003,112.58098
Cuba,CUB,2004,123.416374
Cuba,CUB,2005,129.48781
Cuba,CUB,2006,131.33675
Cuba,CUB,2007,129.40277
Cuba,CUB,2008,124.80518
Cuba,CUB,2009,126.75324
Cuba,CUB,2010,140.44304
Cuba,CUB,2011,146.75156
Cuba,CUB,2012,148.16776
Cuba,CUB,2013,154.91896
Cuba,CUB,2014,126.63263
Cyprus,CYP,1990,28.78981
Cyprus,CYP,1991,30.949383
Cyprus,CYP,1992,31.789268
Cyprus,CYP,1993,32.3523
Cyprus,CYP,1994,30.473972
Cyprus,CYP,1995,30.194773
Cyprus,CYP,1996,29.129412
Cyprus,CYP,1997,28.687881
Cyprus,CYP,1998,26.533056
Cyprus,CYP,1999,26.509926
Cyprus,CYP,2000,27.968197
Cyprus,CYP,2001,29.583069
Cyprus,CYP,2002,30.992958
Cyprus,CYP,2003,29.801102
Cyprus,CYP,2004,30.657686
Cyprus,CYP,2005,28.83269
Cyprus,CYP,2006,30.568094
Cyprus,CYP,2007,28.85578
Cyprus,CYP,2008,31.923153
Cyprus,CYP,2009,30.735085
Cyprus,CYP,2010,34.575752
Cyprus,CYP,2011,33.638634
Cyprus,CYP,2012,36.507088
Cyprus,CYP,2013,38.71292
Cyprus,CYP,2014,40.476067
Czechia,CZE,1990,205.7632
Czechia,CZE,1991,192.32224
Czechia,CZE,1992,176.97076
Czechia,CZE,1993,176.57979
Czechia,CZE,1994,171.32039
Czechia,CZE,1995,164.87813
Czechia,CZE,1996,144.05501
Czechia,CZE,1997,137.2975
Czechia,CZE,1998,137.73206
Czechia,CZE,1999,147.6013
Czechia,CZE,2000,146.4566
Czechia,CZE,2001,159.4757
Czechia,CZE,2002,191.57779
Czechia,CZE,2003,213.2984
Czechia,CZE,2004,215.42978
Czechia,CZE,2005,206.21544
Czechia,CZE,2006,207.41666
Czechia,CZE,2007,205.8525
Czechia,CZE,2008,196.21614
Czechia,CZE,2009,195.42427
Czechia,CZE,2010,201.79002
Czechia,CZE,2011,221.41046
Czechia,CZE,2012,247.96039
Czechia,CZE,2013,272.39093
Czechia,CZE,2014,295.60242
Democratic Republic of Congo,COD,1990,350.8362
Democratic Republic of Congo,COD,1991,388.13962
Democratic Republic of Congo,COD,1992,370.40073
Democratic Republic of Congo,COD,1993,367.195
Democratic Republic of Congo,COD,1994,331.2723
Democratic Republic of Congo,COD,1995,355.91754
Democratic Republic of Congo,COD,1996,351.0303
Democratic Republic of Congo,COD,1997,356.71494
Democratic Republic of Congo,COD,1998,326.18292
Democratic Republic of Congo,COD,1999,329.49777
Democratic Republic of Congo,COD,2000,227.9951
Democratic Republic of Congo,COD,2001,229.16386
Democratic Republic of Congo,COD,2002,169.49442
Democratic Republic of Congo,COD,2003,203.47849
Democratic Republic of Congo,COD,2004,322.20505
Democratic Republic of Congo,COD,2005,560.9968
Democratic Republic of Congo,COD,2006,776.81866
Democratic Republic of Congo,COD,2007,711.5331
Democratic Republic of Congo,COD,2008,554.6822
Democratic Republic of Congo,COD,2009,470.34747
Democratic Republic of Congo,COD,2010,536.0316
Democratic Republic of Congo,COD,2011,631.8149
Democratic Republic of Congo,COD,2012,729.1092
Democratic Republic of Congo,COD,2013,798.96875
Democratic Republic of Congo,COD,2014,821.9362
Denmark,DNK,1990,98.95351
Denmark,DNK,1991,116.03537
Denmark,DNK,1992,116.78946
Denmark,DNK,1993,146.83226
Denmark,DNK,1994,155.0125
Denmark,DNK,1995,185.03282
Denmark,DNK,1996,194.16951
Denmark,DNK,1997,190.65808
Denmark,DNK,1998,201.55052
Denmark,DNK,1999,186.72531
Denmark,DNK,2000,169.93051
Denmark,DNK,2001,153.43645
Denmark,DNK,2002,176.43695
Denmark,DNK,2003,184.50249
Denmark,DNK,2004,167.69331
Denmark,DNK,2005,165.09729
Denmark,DNK,2006,162.72995
Denmark,DNK,2007,180.54335
Denmark,DNK,2008,163.1315
Denmark,DNK,2009,169.2779
Denmark,DNK,2010,167.43513
Denmark,DNK,2011,172.99393
Denmark,DNK,2012,197.29677
Denmark,DNK,2013,208.8285
Denmark,DNK,2014,204.32286
Djibouti,DJI,1990,0.8036463
Djibouti,DJI,1991,0.8011234
Djibouti,DJI,1992,0.7979878
Djibouti,DJI,1993,0.84672254
Djibouti,DJI,1994,0.88508904
Djibouti,DJI,1995,0.968729
Djibouti,DJI,1996,0.8914078
Djibouti,DJI,1997,0.9622398
Djibouti,DJI,1998,1.0473399
Djibouti,DJI,1999,1.3971878
Djibouti,DJI,2000,1.2246492
Djibouti,DJI,2001,1.1393012
Djibouti,DJI,2002,0.98286414
Djibouti,DJI,2003,1.0947413
Djibouti,DJI,2004,1.299483
Djibouti,DJI,2005,1.5609049
Djibouti,DJI,2006,2.1242082
Djibouti,DJI,2007,2.3741212
Djibouti,DJI,2008,2.0435452
Djibouti,DJI,2009,1.7106364
Djibouti,DJI,2010,1.9977261
Djibouti,DJI,2011,2.6112547
Djibouti,DJI,2012,2.9711738
Djibouti,DJI,2013,3.4520707
Djibouti,DJI,2014,3.6134248
Dominica,DMA,1990,0.2662177
Dominica,DMA,1991,0.2868619
Dominica,DMA,1992,0.31044167
Dominica,DMA,1993,0.31376982
Dominica,DMA,1994,0.29862043
Dominica,DMA,1995,0.30008763
Dominica,DMA,1996,0.26573178
Dominica,DMA,1997,0.28917074
Dominica,DMA,1998,0.25581935
Dominica,DMA,1999,0.25692773
Dominica,DMA,2000,0.18364994
Dominica,DMA,2001,0.24800201
Dominica,DMA,2002,0.24607101
Dominica,DMA,2003,0.2480266
Dominica,DMA,2004,0.12205938
Dominica,DMA,2005,0.06818841
Dominica,DMA,2006,0.074059755
Dominica,DMA,2007,0.11283168
Dominica,DMA,2008,0.14204867
Dominica,DMA,2009,0.14924224
Dominica,DMA,2010,0.08484862
Dominica,DMA,2011,0.054501574
Dominica,DMA,2012,0.058863193
Dominica,DMA,2013,0.07380662
Dominica,DMA,2014,0.061045725
Dominican Republic,DOM,1990,16.541477
Dominican Republic,DOM,1991,17.580366
Dominican Republic,DOM,1992,19.035234
Dominican Republic,DOM,1993,18.350767
Dominican Republic,DOM,1994,19.793222
Dominican Republic,DOM,1995,22.719557
Dominican Republic,DOM,1996,25.386536
Dominican Republic,DOM,1997,26.314754
Dominican Republic,DOM,1998,26.445139
Dominican Republic,DOM,1999,30.034777
Dominican Republic,DOM,2000,28.406164
Dominican Republic,DOM,2001,37.583916
Dominican Republic,DOM,2002,40.992393
Dominican Republic,DOM,2003,48.183243
Dominican Republic,DOM,2004,36.13396
Dominican Republic,DOM,2005,29.799046
Dominican Republic,DOM,2006,30.75276
Dominican Republic,DOM,2007,33.950165
Dominican Republic,DOM,2008,35.165695
Dominican Republic,DOM,2009,34.135723
Dominican Republic,DOM,2010,37.11383
Dominican Republic,DOM,2011,45.099674
Dominican Republic,DOM,2012,47.563446
Dominican Republic,DOM,2013,44.790966
Dominican Republic,DOM,2014,35.46171
East Asia & Pacific (WB),,1990,111398.375
East Asia & Pacific (WB),,1991,112562.266
East Asia & Pacific (WB),,1992,119763.73
East Asia & Pacific (WB),,1993,123549.5
East Asia & Pacific (WB),,1994,129920.91
East Asia & Pacific (WB),,1995,131903.66
East Asia & Pacific (WB),,1996,135781.7
East Asia & Pacific (WB),,1997,141600.84
East Asia & Pacific (WB),,1998,138484.02
East Asia & Pacific (WB),,1999,145512.8
East Asia & Pacific (WB),,2000,141908.19
East Asia & Pacific (WB),,2001,143148.55
East Asia & Pacific (WB),,2002,142235.56
East Asia & Pacific (WB),,2003,149405.62
East Asia & Pacific (WB),,2004,158989.62
East Asia & Pacific (WB),,2005,159609.42
East Asia & Pacific (WB),,2006,165286.44
East Asia & Pacific (WB),,2007,166634.05
East Asia & Pacific (WB),,2008,173577.69
East Asia & Pacific (WB),,2009,161691.48
East Asia & Pacific (WB),,2010,158037.36
East Asia & Pacific (WB),,2011,146687.08
East Asia & Pacific (WB),,2012,131432.77
East Asia & Pacific (WB),,2013,116222.47
East Asia & Pacific (WB),,2014,107802.35
East Timor,TLS,1990,1.4150369
East Timor,TLS,1991,1.5246638
East Timor,TLS,1992,1.4411443
East Timor,TLS,1993,1.8586484
East Timor,TLS,1994,1.7352457
East Timor,TLS,1995,1.6989133
East Timor,TLS,1996,2.1738667
East Timor,TLS,1997,2.0515041
East Timor,TLS,1998,2.4439008
East Timor,TLS,1999,1.6640853
East Timor,TLS,2000,1.4249554
East Timor,TLS,2001,1.2408117
East Timor,TLS,2002,1.2050333
East Timor,TLS,2003,1.8675264
East Timor,TLS,2004,1.917993
East Timor,TLS,2005,2.5152273
East Timor,TLS,2006,2.7271826
East Timor,TLS,2007,2.6888607
East Timor,TLS,2008,2.7214894
East Timor,TLS,2009,2.2943158
East Timor,TLS,2010,3.50277
East Timor,TLS,2011,5.8375325
East Timor,TLS,2012,7.9882936
East Timor,TLS,2013,8.870655
East Timor,TLS,2014,8.177005
Eastern Mediterranean Region (WHO),,1990,8294.752
Eastern Mediterranean Region (WHO),,1991,8397.318
Eastern Mediterranean Region (WHO),,1992,8361.959
Eastern Mediterranean Region (WHO),,1993,8440.264
Eastern Mediterranean Region (WHO),,1994,8668.087
Eastern Mediterranean Region (WHO),,1995,9187.846
Eastern Mediterranean Region (WHO),,1996,9163.007
Eastern Mediterranean Region (WHO),,1997,9460.88
Eastern Mediterranean Region (WHO),,1998,9831.45
Eastern Mediterranean Region (WHO),,1999,10757.88
Eastern Mediterranean Region (WHO),,2000,10778.077
Eastern Mediterranean Region (WHO),,2001,10629.98
Eastern Mediterranean Region (WHO),,2002,10398.743
Eastern Mediterranean Region (WHO),,2003,11036.158
Eastern Mediterranean Region (WHO),,2004,11123.114
Eastern Mediterranean Region (WHO),,2005,11288.128
Eastern Mediterranean Region (WHO),,2006,11498.735
Eastern Mediterranean Region (WHO),,2007,12585.406
Eastern Mediterranean Region (WHO),,2008,13023.163
Eastern Mediterranean Region (WHO),,2009,12638.171
Eastern Mediterranean Region (WHO),,2010,12182.336
Eastern Mediterranean Region (WHO),,2011,12635.32
Eastern Mediterranean Region (WHO),,2012,13241.444
Eastern Mediterranean Region (WHO),,2013,14177.225
Eastern Mediterranean Region (WHO),,2014,14227.275
Ecuador,ECU,1990,14.431618
Ecuador,ECU,1991,16.01554
Ecuador,ECU,1992,15.565232
Ecuador,ECU,1993,15.413665
Ecuador,ECU,1994,15.461823
Ecuador,ECU,1995,15.499222
Ecuador,ECU,1996,16.930143
Ecuador,ECU,1997,15.962249
Ecuador,ECU,1998,17.016594
Ecuador,ECU,1999,18.352684
Ecuador,ECU,2000,14.082553
Ecuador,ECU,2001,21.227974
Ecuador,ECU,2002,23.510319
Ecuador,ECU,2003,30.812595
Ecuador,ECU,2004,22.54265
Ecuador,ECU,2005,23.31139
Ecuador,ECU,2006,26.770878
Ecuador,ECU,2007,24.247648
Ecuador,ECU,2008,18.715477
Ecuador,ECU,2009,15.690327
Ecuador,ECU,2010,18.499554
Ecuador,ECU,2011,29.627752
Ecuador,ECU,2012,44.108616
Ecuador,ECU,2013,40.353188
Ecuador,ECU,2014,36.04696
Egypt,EGY,1990,858.99835
Egypt,EGY,1991,872.4796
Egypt,EGY,1992,881.69257
Egypt,EGY,1993,949.614
Egypt,EGY,1994,962.7715
Egypt,EGY,1995,956.7749
Egypt,EGY,1996,938.4396
Egypt,EGY,1997,996.04944
Egypt,EGY,1998,984.90546
Egypt,EGY,1999,1030.9838
Egypt,EGY,2000,959.18054
Egypt,EGY,2001,1092.0608
Egypt,EGY,2002,1218.508
Egypt,EGY,2003,1297.945
Egypt,EGY,2004,1283.0837
Egypt,EGY,2005,1207.0575
Egypt,EGY,2006,1336.7142
Egypt,EGY,2007,1366.3774
Egypt,EGY,2008,1386.9626
Egypt,EGY,2009,1375.1473
Egypt,EGY,2010,1376.1635
Egypt,EGY,2011,1480.702
Egypt,EGY,2012,1432.595
Egypt,EGY,2013,1436.9324
Egypt,EGY,2014,1364.8357
El Salvador,SLV,1990,42.945133
El Salvador,SLV,1991,43.269608
El Salvador,SLV,1992,47.120983
El Salvador,SLV,1993,46.23846
El Salvador,SLV,1994,52.22095
El Salvador,SLV,1995,54.30933
El Salvador,SLV,1996,53.427483
El Salvador,SLV,1997,49.016903
El Salvador,SLV,1998,54.57491
El Salvador,SLV,1999,57.78088
El Salvador,SLV,2000,50.064774
El Salvador,SLV,2001,61.886295
El Salvador,SLV,2002,60.384197
El Salvador,SLV,2003,73.29113
El Salvador,SLV,2004,54.314575
El Salvador,SLV,2005,41.3515
El Salvador,SLV,2006,43.903538
El Salvador,SLV,2007,39.041153
El Salvador,SLV,2008,37.58406
El Salvador,SLV,2009,30.171858
El Salvador,SLV,2010,34.32585
El Salvador,SLV,2011,41.71166
El Salvador,SLV,2012,57.332436
El Salvador,SLV,2013,62.75355
El Salvador,SLV,2014,63.177105
England,,1990,669.3001
England,,1991,640.162
England,,1992,515.7539
England,,1993,494.9004
England,,1994,484.58383
England,,1995,489.9413
England,,1996,440.43484
England,,1997,359.60605
England,,1998,418.957
England,,1999,407.1148
England,,2000,469.7924
England,,2001,433.8171
England,,2002,663.6007
England,,2003,691.00616
England,,2004,710.93835
England,,2005,723.3097
England,,2006,688.1155
England,,2007,786.96893
England,,2008,625.23206
England,,2009,610.88916
England,,2010,528.4949
England,,2011,495.08444
England,,2012,590.87396
England,,2013,633.2769
England,,2014,689.17566
Equatorial Guinea,GNQ,1990,1.1342785
Equatorial Guinea,GNQ,1991,1.1598891
Equatorial Guinea,GNQ,1992,1.0850217
Equatorial Guinea,GNQ,1993,1.083048
Equatorial Guinea,GNQ,1994,1.00659
Equatorial Guinea,GNQ,1995,1.0496209
Equatorial Guinea,GNQ,1996,0.95338
Equatorial Guinea,GNQ,1997,0.86867666
Equatorial Guinea,GNQ,1998,0.83632386
Equatorial Guinea,GNQ,1999,0.9093541
Equatorial Guinea,GNQ,2000,0.5734809
Equatorial Guinea,GNQ,2001,0.38997075
Equatorial Guinea,GNQ,2002,0.30744419
